,osmid,y,x,street_count,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
1426,21527819,51.0444033,13.6968327,4,13.6968327,51.0444033,,,POINT (13.6968327 51.0444033),3.0,3.0,1,0
1427,5385722198,51.0442789,13.6987678,3,13.6987678,51.0442789,,,POINT (13.6987678 51.0442789),3.0,3.0,1,0
1428,21540524,51.0430922,13.6942505,3,13.6942505,51.0430922,,,POINT (13.6942505 51.0430922),3.0,3.0,0,0
1429,21527789,51.0424255,13.6834603,3,13.6834603,51.0424255,,,POINT (13.6834603 51.0424255),3.0,3.0,0,0
1430,31271153,51.0424108,13.6828615,3,13.6828615,51.0424108,,,POINT (13.6828615 51.0424108),3.0,3.0,0,0
1431,312983131,51.042469,13.6853906,3,13.6853906,51.042469,,,POINT (13.6853906 51.042469),3.0,3.0,0,0
1432,21527802,51.0405057,13.684463,1,13.684463,51.0405057,,,POINT (13.684463 51.0405057),3.0,3.0,0,0
1433,24555675,51.0468601,13.7015692,3,13.7015692,51.0468601,,,POINT (13.7015692 51.0468601),3.0,3.0,1,1
1434,21540511,51.047584,13.7010765,3,13.7010765,51.047584,,,POINT (13.7010765 51.047584),3.0,3.0,1,1
1435,21527803,51.0363355,13.6823922,3,13.6823922,51.0363355,,,POINT (13.6823922 51.0363355),3.0,3.0,0,0
1436,1633044532,51.0369409,13.6831478,3,13.6831478,51.0369409,,,POINT (13.6831478 51.0369409),3.0,3.0,0,0
1437,24680973,51.0382375,13.6807283,3,13.6807283,51.0382375,,,POINT (13.6807283 51.0382375),3.0,3.0,0,0
1438,24680991,51.0359822,13.6814837,3,13.6814837,51.0359822,,,POINT (13.6814837 51.0359822),3.0,2.0,None,None
1439,21527804,51.0415735,13.6428535,3,13.6428535,51.0415735,,,POINT (13.6428535 51.0415735),1.0,3.0,None,None
1440,221994427,51.0405291,13.6453538,3,13.6453538,51.0405291,,,POINT (13.6453538 51.0405291),2.0,3.0,None,None
1441,27333923,51.0438156,13.6426606,3,13.6426606,51.0438156,,,POINT (13.6426606 51.0438156),1.0,3.0,None,None
1442,21527811,51.0460424,13.6977979,3,13.6977979,51.0460424,,,POINT (13.6977979 51.0460424),3.0,3.0,1,0
1443,31271160,51.0464143,13.6997649,3,13.6997649,51.0464143,,,POINT (13.6997649 51.0464143),3.0,3.0,1,0
1444,31306716,51.0454165,13.6980438,3,13.6980438,51.0454165,,,POINT (13.6980438 51.0454165),3.0,3.0,1,0
1445,31306715,51.044648,13.6983458,3,13.6983458,51.044648,,,POINT (13.6983458 51.044648),3.0,3.0,1,0
1446,21540523,51.0439349,13.6939341,4,13.6939341,51.0439349,,,POINT (13.6939341 51.0439349),3.0,3.0,0,0
1447,21527826,51.0445433,13.6120817,3,13.6120817,51.0445433,,,POINT (13.6120817 51.0445433),1.0,3.0,None,None
1448,60470650,51.0442472,13.6177592,3,13.6177592,51.0442472,,,POINT (13.6177592 51.0442472),1.0,3.0,None,None
1449,21528486,51.0541923,13.6070061,3,13.6070061,51.0541923,,,POINT (13.6070061 51.0541923),0.0,3.0,None,None
1450,473763695,51.039774,13.6119441,1,13.6119441,51.039774,,,POINT (13.6119441 51.039774),1.0,3.0,None,None
1451,24555632,51.0407831,13.6883626,5,13.6883626,51.0407831,,,POINT (13.6883626 51.0407831),3.0,3.0,0,0
1452,24555631,51.042486,13.686294,4,13.686294,51.042486,,,POINT (13.686294 51.042486),3.0,3.0,0,0
1453,315086383,51.0459953,13.7021418,3,13.7021418,51.0459953,,,POINT (13.7021418 51.0459953),3.0,3.0,1,0
1454,24555682,51.045471,13.7024594,3,13.7024594,51.045471,,,POINT (13.7024594 51.045471),3.0,3.0,1,0
1455,21552197,51.0505269,13.7028965,3,13.7028965,51.0505269,,,POINT (13.7028965 51.0505269),3.0,3.0,1,1
1456,24944061,51.0450971,13.6191639,3,13.6191639,51.0450971,,,POINT (13.6191639 51.0450971),1.0,3.0,None,None
1457,21527862,51.043323,13.631434,3,13.631434,51.043323,,,POINT (13.631434 51.043323),1.0,3.0,None,None
1458,24944048,51.0427223,13.6313157,4,13.6313157,51.0427223,,,POINT (13.6313157 51.0427223),1.0,3.0,None,None
1459,24944039,51.043154,13.6321343,3,13.6321343,51.043154,,,POINT (13.6321343 51.043154),1.0,3.0,None,None
1460,24944041,51.0437752,13.6290537,3,13.6290537,51.0437752,,,POINT (13.6290537 51.0437752),1.0,3.0,None,None
1461,25306339,51.0541234,13.6085878,3,13.6085878,51.0541234,,,POINT (13.6085878 51.0541234),0.0,3.0,None,None
1462,21528488,51.0552294,13.6064454,3,13.6064454,51.0552294,,,POINT (13.6064454 51.0552294),0.0,3.0,None,None
1463,313135480,51.0548849,13.5950345,3,13.5950345,51.0548849,,,POINT (13.5950345 51.0548849),0.0,3.0,None,None
1464,27333904,51.0613077,13.6247188,3,13.6247188,51.0613077,,,POINT (13.6247188 51.0613077),1.0,4.0,None,None
1465,21528509,51.0692404,13.6385124,4,13.6385124,51.0692404,,,POINT (13.6385124 51.0692404),1.0,4.0,None,None
1466,1902584102,51.0692158,13.6346223,1,13.6346223,51.0692158,,,POINT (13.6346223 51.0692158),1.0,4.0,None,None
1467,314185198,51.0689756,13.6397831,4,13.6397831,51.0689756,,,POINT (13.6397831 51.0689756),1.0,4.0,None,None
1468,21528512,51.071058,13.6379829,3,13.6379829,51.071058,,,POINT (13.6379829 51.071058),1.0,4.0,None,None
1469,891113066,51.0679376,13.6365251,3,13.6365251,51.0679376,,,POINT (13.6365251 51.0679376),1.0,4.0,None,None
1470,415652055,51.0760037,13.6442954,3,13.6442954,51.0760037,,,POINT (13.6442954 51.0760037),1.0,4.0,None,None
1471,21528513,51.0707272,13.6356181,3,13.6356181,51.0707272,,,POINT (13.6356181 51.0707272),1.0,4.0,None,None
1472,25283457,51.0710825,13.6353128,3,13.6353128,51.0710825,,,POINT (13.6353128 51.0710825),1.0,4.0,None,None
1473,21528516,51.0694571,13.6223511,3,13.6223511,51.0694571,,,POINT (13.6223511 51.0694571),1.0,4.0,None,None
1474,29813881,51.0709393,13.6228441,1,13.6228441,51.0709393,,,POINT (13.6228441 51.0709393),1.0,4.0,None,None
1475,25283794,51.0697147,13.6214086,3,13.6214086,51.0697147,,,POINT (13.6214086 51.0697147),1.0,4.0,None,None
1476,21528547,51.0565051,13.6485637,3,13.6485637,51.0565051,,,POINT (13.6485637 51.0565051),2.0,3.0,None,None
1477,27044751,51.0540991,13.6495269,1,13.6495269,51.0540991,,,POINT (13.6495269 51.0540991),2.0,3.0,None,None
1478,274877656,51.0580968,13.653648,3,13.653648,51.0580968,,,POINT (13.653648 51.0580968),2.0,4.0,None,None
1479,24944034,51.0554913,13.6433539,3,13.6433539,51.0554913,,,POINT (13.6433539 51.0554913),1.0,3.0,None,None
1480,21528549,51.0544636,13.6394629,3,13.6394629,51.0544636,,,POINT (13.6394629 51.0544636),1.0,3.0,None,None
1481,7126862465,51.0542194,13.637168,1,13.637168,51.0542194,,,POINT (13.637168 51.0542194),1.0,3.0,None,None
1482,24944035,51.0554329,13.6428377,3,13.6428377,51.0554329,,,POINT (13.6428377 51.0554329),1.0,3.0,None,None
1483,60469794,51.0465911,13.6420811,3,13.6420811,51.0465911,,,POINT (13.6420811 51.0465911),1.0,3.0,None,None
1484,21528553,51.0449937,13.6425258,3,13.6425258,51.0449937,,,POINT (13.6425258 51.0449937),1.0,3.0,None,None
1485,24944024,51.044218,13.6402034,3,13.6402034,51.044218,,,POINT (13.6402034 51.044218),1.0,3.0,None,None
1486,21528556,51.0583097,13.6569129,3,13.6569129,51.0583097,,,POINT (13.6569129 51.0583097),2.0,4.0,None,None
1487,903709353,51.0591985,13.6570558,3,13.6570558,51.0591985,,,POINT (13.6570558 51.0591985),2.0,4.0,None,None
1488,27044762,51.0582768,13.6556127,3,13.6556127,51.0582768,,,POINT (13.6556127 51.0582768),2.0,4.0,None,None
1489,21637887,51.0588626,13.6614833,4,13.6614833,51.0588626,,,POINT (13.6614833 51.0588626),2.0,4.0,None,None
1490,21528557,51.0593068,13.6637006,3,13.6637006,51.0593068,,,POINT (13.6637006 51.0593068),2.0,4.0,None,None
1491,24944020,51.0604968,13.6651192,3,13.6651192,51.0604968,,,POINT (13.6651192 51.0604968),2.0,4.0,None,None
1492,24944019,51.0594073,13.6656357,4,13.6656357,51.0594073,,,POINT (13.6656357 51.0594073),2.0,4.0,None,None
1493,24944021,51.0591484,13.6631688,3,13.6631688,51.0591484,,,POINT (13.6631688 51.0591484),2.0,4.0,None,None
1494,21528559,51.0519495,13.6582411,1,13.6582411,51.0519495,,,POINT (13.6582411 51.0519495),2.0,3.0,None,None
1495,21637642,51.0517414,13.6578133,3,13.6578133,51.0517414,,,POINT (13.6578133 51.0517414),2.0,3.0,None,None
1496,21529262,51.0468587,13.6683547,4,13.6683547,51.0468587,,,POINT (13.6683547 51.0468587),2.0,3.0,None,None
1497,114344246,51.0491019,13.6660851,3,13.6660851,51.0491019,,,POINT (13.6660851 51.0491019),2.0,3.0,None,None
1498,21627614,51.044442,13.6667015,3,13.6667015,51.044442,,,POINT (13.6667015 51.044442),2.0,3.0,None,None
1499,21529266,51.0470336,13.6702899,3,13.6702899,51.0470336,,,POINT (13.6702899 51.0470336),2.0,3.0,None,None
1500,114344279,51.0466394,13.667367,3,13.667367,51.0466394,,,POINT (13.667367 51.0466394),2.0,3.0,None,None
1501,253073750,51.0456919,13.6724282,3,13.6724282,51.0456919,,,POINT (13.6724282 51.0456919),2.0,3.0,None,None
1502,21597982,51.0488909,13.6736872,3,13.6736872,51.0488909,,,POINT (13.6736872 51.0488909),2.0,3.0,None,None
1503,21529283,51.0507285,13.6608003,3,13.6608003,51.0507285,,,POINT (13.6608003 51.0507285),2.0,3.0,None,None
1504,21540492,51.0493572,13.6584367,3,13.6584367,51.0493572,,,POINT (13.6584367 51.0493572),2.0,3.0,None,None
1505,21529285,51.050994,13.6620587,3,13.6620587,51.050994,,,POINT (13.6620587 51.050994),2.0,3.0,None,None
1506,311393906,51.0513945,13.6630148,3,13.6630148,51.0513945,,,POINT (13.6630148 51.0513945),2.0,3.0,None,None
1507,21529289,51.0521593,13.6645119,3,13.6645119,51.0521593,,,POINT (13.6645119 51.0521593),2.0,3.0,None,None
1508,24943200,51.0500014,13.6643448,3,13.6643448,51.0500014,,,POINT (13.6643448 51.0500014),2.0,3.0,None,None
1509,2609847589,51.0520754,13.6643538,3,13.6643538,51.0520754,,,POINT (13.6643538 51.0520754),2.0,3.0,None,None
1510,9200853589,51.0526009,13.6653435,3,13.6653435,51.0526009,,,POINT (13.6653435 51.0526009),2.0,3.0,None,None
1511,21529292,51.0528179,13.6657486,3,13.6657486,51.0528179,,,POINT (13.6657486 51.0528179),2.0,3.0,None,None
1512,21529301,51.0539013,13.6664858,1,13.6664858,51.0539013,,,POINT (13.6664858 51.0539013),2.0,3.0,None,None
1513,21529558,51.0518165,13.6829842,2,13.6829842,51.0518165,,,POINT (13.6829842 51.0518165),3.0,3.0,0,1
1514,4440839004,51.0531104,13.6837975,3,13.6837975,51.0531104,,,POINT (13.6837975 51.0531104),3.0,3.0,0,1
1515,21597987,51.0486618,13.6808695,4,13.6808695,51.0486618,,,POINT (13.6808695 51.0486618),3.0,3.0,0,1
1516,7104610566,51.0489862,13.6779811,2,13.6779811,51.0489862,,,POINT (13.6779811 51.0489862),2.0,3.0,None,None
1517,21529707,51.0713838,13.7506968,4,13.7506968,51.0713838,,,POINT (13.7506968 51.0713838),5.0,4.0,None,None
1518,76475420,51.0721566,13.7514034,3,13.7514034,51.0721566,,,POINT (13.7514034 51.0721566),5.0,4.0,None,None
1519,27435874,51.0708903,13.7523403,4,13.7523403,51.0708903,,,POINT (13.7523403 51.0708903),5.0,4.0,None,None
1520,25949536,51.0716261,13.7492444,3,13.7492444,51.0716261,,,POINT (13.7492444 51.0716261),5.0,4.0,None,None
1521,26674505,51.0697081,13.749196,3,13.749196,51.0697081,,,POINT (13.749196 51.0697081),5.0,4.0,None,None
1522,21529711,51.0660181,13.7469638,3,13.7469638,51.0660181,,,POINT (13.7469638 51.0660181),4.0,4.0,1,0
1523,26197855,51.0662134,13.7451995,3,13.7451995,51.0662134,,,POINT (13.7451995 51.0662134),4.0,4.0,1,0
1524,3137765221,51.0665687,13.7470338,3,13.7470338,51.0665687,,,POINT (13.7470338 51.0665687),4.0,4.0,1,0
1525,1150742708,51.0637621,13.7468127,6,13.7468127,51.0637621,,,POINT (13.7468127 51.0637621),4.0,4.0,1,0
1526,21540487,51.0511813,13.6566404,3,13.6566404,51.0511813,,,POINT (13.6566404 51.0511813),2.0,3.0,None,None
1527,3328498070,51.0512238,13.6567294,3,13.6567294,51.0512238,,,POINT (13.6567294 51.0512238),2.0,3.0,None,None
1528,21637706,51.0502289,13.6540196,3,13.6540196,51.0502289,,,POINT (13.6540196 51.0502289),2.0,3.0,None,None
1529,21540489,51.0492915,13.6514009,1,13.6514009,51.0492915,,,POINT (13.6514009 51.0492915),2.0,3.0,None,None
1530,312768242,51.0491086,13.6570032,3,13.6570032,51.0491086,,,POINT (13.6570032 51.0491086),2.0,3.0,None,None
1531,21540495,51.0480858,13.6539113,3,13.6539113,51.0480858,,,POINT (13.6539113 51.0480858),2.0,3.0,None,None
1532,21540503,51.0432499,13.659247,3,13.659247,51.0432499,,,POINT (13.659247 51.0432499),2.0,3.0,None,None
1533,21637783,51.0434156,13.6599984,3,13.6599984,51.0434156,,,POINT (13.6599984 51.0434156),2.0,3.0,None,None
1534,1189047326,51.0433727,13.6590573,3,13.6590573,51.0433727,,,POINT (13.6590573 51.0433727),2.0,3.0,None,None
1535,21637789,51.0405049,13.661985,3,13.661985,51.0405049,,,POINT (13.661985 51.0405049),2.0,3.0,None,None
1536,21540509,51.0468919,13.6542739,3,13.6542739,51.0468919,,,POINT (13.6542739 51.0468919),2.0,3.0,None,None
1537,21637729,51.0454447,13.6537254,1,13.6537254,51.0454447,,,POINT (13.6537254 51.0454447),2.0,3.0,None,None
1538,21637730,51.0481396,13.657138,3,13.657138,51.0481396,,,POINT (13.657138 51.0481396),2.0,3.0,None,None
1539,3822092891,51.0466333,13.6579261,3,13.6579261,51.0466333,,,POINT (13.6579261 51.0466333),2.0,3.0,None,None
1540,21540887,51.0502752,13.7036603,1,13.7036603,51.0502752,turning_circle,,POINT (13.7036603 51.0502752),3.0,3.0,1,1
1541,21540512,51.047916,13.7003699,3,13.7003699,51.047916,,,POINT (13.7003699 51.047916),3.0,3.0,1,1
1542,268437841,51.0475198,13.6997977,1,13.6997977,51.0475198,,,POINT (13.6997977 51.0475198),3.0,3.0,1,1
1543,24555676,51.0485376,13.6986091,3,13.6986091,51.0485376,,,POINT (13.6986091 51.0485376),3.0,3.0,1,1
1544,21540513,51.0488762,13.6976532,2,13.6976532,51.0488762,,,POINT (13.6976532 51.0488762),3.0,3.0,1,1
1545,21540519,51.0492897,13.6990595,3,13.6990595,51.0492897,,,POINT (13.6990595 51.0492897),3.0,3.0,1,1
1546,21540517,51.0495026,13.6988954,3,13.6988954,51.0495026,,,POINT (13.6988954 51.0495026),3.0,3.0,1,1
1547,1229568988,51.0489127,13.6975501,1,13.6975501,51.0489127,,,POINT (13.6975501 51.0489127),3.0,3.0,1,1
1548,21540522,51.0480597,13.6874275,3,13.6874275,51.0480597,,,POINT (13.6874275 51.0480597),3.0,3.0,0,1
1549,311250972,51.0476852,13.689133,3,13.689133,51.0476852,,,POINT (13.689133 51.0476852),3.0,3.0,0,1
1550,21597989,51.0494028,13.6816407,3,13.6816407,51.0494028,,,POINT (13.6816407 51.0494028),3.0,3.0,0,1
1551,311251126,51.0492497,13.6873144,1,13.6873144,51.0492497,,,POINT (13.6873144 51.0492497),3.0,3.0,0,1
1552,24555636,51.0447293,13.6936217,4,13.6936217,51.0447293,,,POINT (13.6936217 51.0447293),3.0,3.0,0,0
1553,21540854,51.0562216,13.6884698,3,13.6884698,51.0562216,,,POINT (13.6884698 51.0562216),3.0,3.0,0,1
1554,21638488,51.0536139,13.6893984,4,13.6893984,51.0536139,,,POINT (13.6893984 51.0536139),3.0,3.0,0,1
1555,21540856,51.0567385,13.6873738,4,13.6873738,51.0567385,,,POINT (13.6873738 51.0567385),3.0,3.0,0,1
1556,21540858,51.0560329,13.6883069,3,13.6883069,51.0560329,,,POINT (13.6883069 51.0560329),3.0,3.0,0,1
1557,21540861,51.0567435,13.6867069,3,13.6867069,51.0567435,,,POINT (13.6867069 51.0567435),3.0,3.0,0,1
1558,21540857,51.0560522,13.6866238,4,13.6866238,51.0560522,,,POINT (13.6866238 51.0560522),3.0,3.0,0,1
1559,24947424,51.0561772,13.6846854,3,13.6846854,51.0561772,,,POINT (13.6846854 51.0561772),3.0,3.0,0,1
1560,268249642,51.0546278,13.6876037,3,13.6876037,51.0546278,,,POINT (13.6876037 51.0546278),3.0,3.0,0,1
1561,21540866,51.050989,13.6751788,1,13.6751788,51.050989,,,POINT (13.6751788 51.050989),2.0,3.0,None,None
1562,21540867,51.0507017,13.6763025,3,13.6763025,51.0507017,,,POINT (13.6763025 51.0507017),2.0,3.0,None,None
1563,21540868,51.0504216,13.6773982,3,13.6773982,51.0504216,,,POINT (13.6773982 51.0504216),2.0,3.0,None,None
1564,24950688,51.0512817,13.6766756,4,13.6766756,51.0512817,,,POINT (13.6766756 51.0512817),2.0,3.0,None,None
1565,24950687,51.0510117,13.6778537,4,13.6778537,51.0510117,,,POINT (13.6778537 51.0510117),2.0,3.0,None,None
1566,21552191,51.0494375,13.6815031,3,13.6815031,51.0494375,,,POINT (13.6815031 51.0494375),3.0,3.0,0,1
1567,21540871,51.0531752,13.7069202,3,13.7069202,51.0531752,,,POINT (13.7069202 51.0531752),3.0,3.0,1,1
1568,21540874,51.0530305,13.7070699,3,13.7070699,51.0530305,,,POINT (13.7070699 51.0530305),3.0,3.0,1,1
1569,270106039,51.054996,13.6961023,3,13.6961023,51.054996,,,POINT (13.6961023 51.054996),3.0,3.0,0,1
1570,21540873,51.053253,13.7071164,3,13.7071164,51.053253,,,POINT (13.7071164 51.053253),3.0,3.0,1,1
1571,21540880,51.0528335,13.7079303,3,13.7079303,51.0528335,,,POINT (13.7079303 51.0528335),3.0,3.0,1,1
1572,21540876,51.0526609,13.7070738,3,13.7070738,51.0526609,,,POINT (13.7070738 51.0526609),3.0,3.0,1,1
1573,21540881,51.0524327,13.707415,3,13.707415,51.0524327,,,POINT (13.707415 51.0524327),3.0,3.0,1,1
1574,29141089,51.0529301,13.7076062,3,13.7076062,51.0529301,,,POINT (13.7076062 51.0529301),3.0,3.0,1,1
1575,21540882,51.0526847,13.7074612,3,13.7074612,51.0526847,,,POINT (13.7074612 51.0526847),3.0,3.0,1,1
1576,21552162,51.0557891,13.7169703,4,13.7169703,51.0557891,,,POINT (13.7169703 51.0557891),4.0,3.0,0,1
1577,21552170,51.0568173,13.7177956,3,13.7177956,51.0568173,,,POINT (13.7177956 51.0568173),4.0,3.0,0,1
1578,3100041009,51.0553751,13.718216,3,13.718216,51.0553751,,,POINT (13.718216 51.0553751),4.0,3.0,0,1
1579,25116982,51.0562594,13.7155471,3,13.7155471,51.0562594,,,POINT (13.7155471 51.0562594),4.0,3.0,0,1
1580,21552167,51.0550349,13.7163381,4,13.7163381,51.0550349,,,POINT (13.7163381 51.0550349),4.0,3.0,0,1
1581,25236458,51.058205,13.7134591,4,13.7134591,51.058205,,,POINT (13.7134591 51.058205),3.0,4.0,None,None
1582,21552166,51.0564823,13.7120361,3,13.7120361,51.0564823,,,POINT (13.7120361 51.0564823),3.0,3.0,1,1
1583,25116973,51.0568072,13.7138979,4,13.7138979,51.0568072,,,POINT (13.7138979 51.0568072),3.0,3.0,1,1
1584,344434421,51.053262,13.7076039,3,13.7076039,51.053262,,,POINT (13.7076039 51.053262),3.0,3.0,1,1
1585,25116970,51.0560664,13.7132481,3,13.7132481,51.0560664,,,POINT (13.7132481 51.0560664),3.0,3.0,1,1
1586,669248748,51.0556634,13.7144695,2,13.7144695,51.0556634,,,POINT (13.7144695 51.0556634),4.0,3.0,0,1
1587,2277954502,51.0542225,13.718729,3,13.718729,51.0542225,,,POINT (13.718729 51.0542225),4.0,3.0,0,1
1588,21552168,51.0539334,13.7192171,3,13.7192171,51.0539334,,,POINT (13.7192171 51.0539334),4.0,3.0,0,1
1589,25873174,51.0540956,13.7191456,4,13.7191456,51.0540956,,,POINT (13.7191456 51.0540956),4.0,3.0,0,1
1590,21684322,51.0546588,13.7202965,4,13.7202965,51.0546588,,,POINT (13.7202965 51.0546588),4.0,3.0,0,1
1591,25116994,51.0557919,13.7209783,4,13.7209783,51.0557919,,,POINT (13.7209783 51.0557919),4.0,3.0,0,1
1592,25116991,51.0572766,13.7163566,3,13.7163566,51.0572766,,,POINT (13.7163566 51.0572766),4.0,3.0,0,1
1593,21552171,51.0566383,13.7223098,3,13.7223098,51.0566383,,,POINT (13.7223098 51.0566383),4.0,3.0,0,1
1594,25873171,51.0564379,13.7228838,3,13.7228838,51.0564379,,,POINT (13.7228838 51.0564379),4.0,3.0,0,1
1595,21552172,51.0574583,13.7197447,2,13.7197447,51.0574583,,,POINT (13.7197447 51.0574583),4.0,4.0,0,0
1596,25116967,51.0590013,13.7209458,3,13.7209458,51.0590013,,,POINT (13.7209458 51.0590013),4.0,4.0,0,0
1597,21552174,51.0472796,13.6925917,4,13.6925917,51.0472796,,,POINT (13.6925917 51.0472796),3.0,3.0,0,1
1598,251958886,51.0470373,13.690802,3,13.690802,51.0470373,,,POINT (13.690802 51.0470373),3.0,3.0,0,1
1599,24555598,51.0477186,13.6953595,4,13.6953595,51.0477186,,,POINT (13.6953595 51.0477186),3.0,3.0,0,1
1600,133228830,51.0481442,13.6922564,4,13.6922564,51.0481442,,,POINT (13.6922564 51.0481442),3.0,3.0,0,1
1601,252550925,51.0463896,13.6929519,4,13.6929519,51.0463896,,,POINT (13.6929519 51.0463896),3.0,3.0,0,0
1602,21552177,51.0478796,13.6906605,3,13.6906605,51.0478796,,,POINT (13.6906605 51.0478796),3.0,3.0,0,1
1603,267093937,51.0496449,13.6902625,3,13.6902625,51.0496449,,,POINT (13.6902625 51.0496449),3.0,3.0,0,1
1604,21552181,51.0472647,13.6853961,3,13.6853961,51.0472647,,,POINT (13.6853961 51.0472647),3.0,3.0,0,1
1605,24555630,51.0474684,13.6845061,3,13.6845061,51.0474684,,,POINT (13.6845061 51.0474684),3.0,3.0,0,1
1606,24555629,51.0470839,13.6867959,3,13.6867959,51.0470839,,,POINT (13.6867959 51.0470839),3.0,3.0,0,1
1607,339850544,51.0468075,13.6855282,3,13.6855282,51.0468075,,,POINT (13.6855282 51.0468075),3.0,3.0,0,1
1608,21552182,51.0477841,13.6831264,3,13.6831264,51.0477841,,,POINT (13.6831264 51.0477841),3.0,3.0,0,1
1609,21552186,51.0470275,13.6809974,3,13.6809974,51.0470275,,,POINT (13.6809974 51.0470275),3.0,3.0,0,1
1610,283290048,51.0468859,13.6824511,1,13.6824511,51.0468859,turning_circle,,POINT (13.6824511 51.0468859),3.0,3.0,0,1
1611,3268581880,51.04717,13.6805226,3,13.6805226,51.04717,,,POINT (13.6805226 51.04717),3.0,3.0,0,1
1612,3659187592,51.0456278,13.6805208,3,13.6805208,51.0456278,,,POINT (13.6805208 51.0456278),3.0,3.0,0,0
1613,21552187,51.0472475,13.6802636,4,13.6802636,51.0472475,,,POINT (13.6802636 51.0472475),3.0,3.0,0,1
1614,21552188,51.0485978,13.6811497,4,13.6811497,51.0485978,,,POINT (13.6811497 51.0485978),3.0,3.0,0,1
1615,21597988,51.0487787,13.6809758,4,13.6809758,51.0487787,,,POINT (13.6809758 51.0487787),3.0,3.0,0,1
1616,21552195,51.0516849,13.707436,4,13.707436,51.0516849,,,POINT (13.707436 51.0516849),3.0,3.0,1,1
1617,1620726770,51.0519658,13.7074739,3,13.7074739,51.0519658,,,POINT (13.7074739 51.0519658),3.0,3.0,1,1
1618,209128661,51.0501271,13.7015182,3,13.7015182,51.0501271,,,POINT (13.7015182 51.0501271),3.0,3.0,1,1
1619,21552198,51.0504939,13.7032791,3,13.7032791,51.0504939,,,POINT (13.7032791 51.0504939),3.0,3.0,1,1
1620,21552200,51.0487701,13.7045143,3,13.7045143,51.0487701,,,POINT (13.7045143 51.0487701),3.0,3.0,1,1
1621,21566429,51.0410848,13.7079777,3,13.7079777,51.0410848,,,POINT (13.7079777 51.0410848),3.0,3.0,1,0
1622,21552201,51.0527536,13.7075834,3,13.7075834,51.0527536,,,POINT (13.7075834 51.0527536),3.0,3.0,1,1
