<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
90114590,90620501,3600,406.25,0.24375,0.15,4,0,0,A
310950167,310950169,4000,103.397,0.103397,0.15,4,0,0,F
310950167,90620491,2400,347.525,0.347525,0.15,4,0,0,A
90620501,90582703,3600,228.681,0.1372086,0.15,4,0,0,A
90620491,90620501,2400,141.325,0.141325,0.15,4,0,0,A
90114597,5990899578,4800,1018.453,0.6110718,0.15,4,0,0,A
90114597,6512068170,2400,1038.03,1.03803,0.15,4,0,0,A
90579811,90114597,3600,151.024,0.0906144,0.15,4,0,0,A
5990899578,6512068162,4800,1426.619,0.8559714,0.15,4,0,0,A
6658555780,5990899578,6000,281.241,0.281241,0.15,4,0,0,F
6512068170,6658584905,2400,257.722,0.257722,0.15,4,0,0,A
6658555780,6512068170,4000,296.298,0.296298,0.15,4,0,0,F
90115097,6932325514,3600,111.13,0.066678,0.15,4,0,0,A
5799530159,90115097,4000,548.705,0.548705,0.15,4,0,0,F
6932325514,90578056,3600,1487.862,0.8927172,0.15,4,0,0,A
6932325514,6208652951,2400,560.664,0.560664,0.15,4,0,0,A
90156366,1015923969,900,185.465,0.185465,0.15,4,0,0,A
90156366,1015923363,2700,126.969,0.084646,0.15,4,0,0,A
7701863494,90156366,2700,265.79,0.177193333,0.15,4,0,0,A
1015923969,1634398212,2100,715.081,0.715081,0.15,4,0,0,A
4911418412,1015923969,2100,89.285,0.089285,0.15,4,0,0,A
1015923363,4911418412,2100,11.16,0.01116,0.15,4,0,0,A
1015923363,4911418410,2700,5.743,0.003828667,0.15,4,0,0,A
1015923353,1015923363,2100,21.547,0.021547,0.15,4,0,0,A
90159526,335254313,700,89.427,0.089427,0.15,4,0,0,A
90159526,1062603504,2800,138.194,0.138194,0.15,4,0,0,A
1062863772,90159526,3500,440.577,0.440577,0.15,4,0,0,A
1062603504,1062825147,3500,758.132,0.758132,0.15,4,0,0,A
335252716,1062603504,700,88.713,0.088713,0.15,4,0,0,A
