,Unnamed: 0,osmid,y,x,street_cou,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
202,202,21675200,14.561417800000001,121.02774299999999,4,121.02774299999999,14.561417800000001,traffic_signals,,POINT (121.027743 14.5614178),3.0,2.0,None,None
203,203,318962945,14.561369400000002,121.02784820000001,4,121.02784820000001,14.561369400000002,traffic_signals,,POINT (121.0278482 14.5613694),3.0,2.0,None,None
204,204,2139625449,14.5611745,121.02761979999998,3,121.02761979999998,14.5611745,,,POINT (121.0276198 14.5611745),3.0,2.0,None,None
205,205,21675306,14.5152354,121.03510390000001,3,121.03510390000001,14.5152354,motorway_junction,,POINT (121.0351039 14.5152354),3.0,0.0,None,None
206,206,1238643045,14.5136843,121.03328700000002,3,121.03328700000002,14.5136843,,,POINT (121.033287 14.5136843),3.0,0.0,None,None
207,207,7040080154,14.5070733,121.02574109999999,3,121.02574109999999,14.5070733,motorway_junction,,POINT (121.0257411 14.5070733),3.0,0.0,None,None
208,208,21675307,14.5162606,121.03785590000001,3,121.03785590000001,14.5162606,motorway_junction,,POINT (121.0378559 14.5162606),4.0,0.0,None,None
209,209,358836900,14.5079164,121.0343255,3,121.0343255,14.5079164,,,POINT (121.0343255 14.5079164),3.0,0.0,None,None
210,210,21675312,14.5168804,121.04795039999999,3,121.04795039999999,14.5168804,,,POINT (121.0479504 14.5168804),4.0,0.0,None,None
211,211,8609413442,14.5165714,121.04656729999999,3,121.04656729999999,14.5165714,,,POINT (121.0465673 14.5165714),4.0,0.0,None,None
212,212,21675316,14.5199286,121.05261170000001,3,121.05261170000001,14.5199286,,,POINT (121.0526117 14.5199286),4.0,0.0,None,None
213,213,225347443,14.518683300000001,121.0506091,3,121.0506091,14.518683300000001,,,POINT (121.0506091 14.5186833),4.0,0.0,None,None
214,214,8609413445,14.519476000000001,121.052231,3,121.052231,14.519476000000001,,,POINT (121.052231 14.519476),4.0,0.0,None,None
215,215,21675317,14.517694800000001,121.05088390000002,4,121.05088390000002,14.517694800000001,traffic_signals,,POINT (121.0508839 14.5176948),4.0,0.0,None,None
216,216,8371173834,14.5177096,121.0509361,4,121.0509361,14.5177096,traffic_signals,,POINT (121.0509361 14.5177096),4.0,0.0,None,None
217,217,8371173835,14.5175348,121.050974,3,121.050974,14.5175348,,,POINT (121.050974 14.5175348),4.0,0.0,None,None
218,218,21675342,14.534583999999999,121.0382365,3,121.0382365,14.534583999999999,,,POINT (121.0382365 14.534584),4.0,1.0,None,None
219,219,558279465,14.535942499999999,121.0377328,3,121.0377328,14.535942499999999,,,POINT (121.0377328 14.5359425),4.0,1.0,None,None
220,220,247815344,14.534792300000001,121.0390186,3,121.0390186,14.534792300000001,,,POINT (121.0390186 14.5347923),4.0,1.0,None,None
221,221,4519921874,14.534392,121.03780259999998,3,121.03780259999998,14.534392,,,POINT (121.0378026 14.534392),4.0,1.0,None,None
222,222,21717780,14.561236300000001,121.0155848,4,121.0155848,14.561236300000001,traffic_signals,,POINT (121.0155848 14.5612363),3.0,2.0,None,None
223,223,283024482,14.5613796,121.01555420000001,4,121.01555420000001,14.5613796,traffic_signals,,POINT (121.0155542 14.5613796),3.0,2.0,None,None
224,224,1441710043,14.5612891,121.0158779,3,121.0158779,14.5612891,,,POINT (121.0158779 14.5612891),3.0,2.0,None,None
225,225,21717798,14.552932,120.99201219999999,3,120.99201219999999,14.552932,,,POINT (120.9920122 14.552932),2.0,2.0,0,0
226,226,24805731,14.5525725,120.9921236,3,120.9921236,14.5525725,,,POINT (120.9921236 14.5525725),2.0,2.0,0,0
227,227,980054875,14.5533062,120.99392900000001,3,120.99392900000001,14.5533062,,,POINT (120.993929 14.5533062),2.0,2.0,0,0
228,228,21717801,14.5626614,120.9951972,4,120.9951972,14.5626614,traffic_signals,,POINT (120.9951972 14.5626614),2.0,2.0,0,1
229,229,4044961292,14.562722299999999,120.99536189999999,3,120.99536189999999,14.562722299999999,,,POINT (120.9953619 14.5627223),2.0,2.0,0,1
230,230,191592042,14.5643861,120.9943959,4,120.9943959,14.5643861,traffic_signals,,POINT (120.9943959 14.5643861),2.0,2.0,0,1
231,231,25006626,14.562617999999999,120.99511709999999,4,120.99511709999999,14.562617999999999,traffic_signals,,POINT (120.9951171 14.562618),2.0,2.0,0,1
232,232,21717806,14.532345499999998,120.99687800000001,3,120.99687800000001,14.532345499999998,,,POINT (120.996878 14.5323455),2.0,1.0,None,None
233,233,3606935984,14.532583800000001,120.99681140000001,3,120.99681140000001,14.532583800000001,,,POINT (120.9968114 14.5325838),2.0,1.0,None,None
234,234,21717828,14.5861454,120.9826563,5,120.9826563,14.5861454,traffic_signals,,POINT (120.9826563 14.5861454),1.0,3.0,1,0
235,235,997432413,14.586133499999999,120.9825057,4,120.9825057,14.586133499999999,traffic_signals,,POINT (120.9825057 14.5861335),1.0,3.0,1,0
236,236,8043647353,14.588558800000001,120.9844206,3,120.9844206,14.588558800000001,,,POINT (120.9844206 14.5885588),1.0,3.0,1,0
237,237,33444796,14.5891389,120.98121280000001,3,120.98121280000001,14.5891389,,,POINT (120.9812128 14.5891389),1.0,3.0,1,1
238,238,21717829,14.5770886,120.9969325,3,120.9969325,14.5770886,traffic_signals,,POINT (120.9969325 14.5770886),2.0,3.0,None,None
239,239,8605620907,14.577041699999999,120.99689690000001,3,120.99689690000001,14.577041699999999,,,POINT (120.9968969 14.5770417),2.0,3.0,None,None
240,240,21717831,14.569216599999999,121.0011637,3,121.0011637,14.569216599999999,,,POINT (121.0011637 14.5692166),2.0,2.0,1,2
241,241,243426399,14.569161,121.0010642,3,121.0010642,14.569161,,,POINT (121.0010642 14.569161),2.0,2.0,1,2
242,242,79674169,14.567093300000002,121.0023191,3,121.0023191,14.567093300000002,,,POINT (121.0023191 14.5670933),2.0,2.0,1,1
243,243,21717864,14.589547099999999,121.03989750000001,3,121.03989750000001,14.589547099999999,,,POINT (121.0398975 14.5895471),4.0,3.0,None,None
244,244,25584045,14.590314900000001,121.03987350000001,3,121.03987350000001,14.590314900000001,,,POINT (121.0398735 14.5903149),4.0,3.0,None,None
245,245,25584044,14.5894981,121.03824070000002,3,121.03824070000002,14.5894981,,,POINT (121.0382407 14.5894981),4.0,3.0,None,None
246,246,25584050,14.5886307,121.04323459999999,3,121.04323459999999,14.5886307,,,POINT (121.0432346 14.5886307),4.0,3.0,None,None
247,247,21717865,14.5894636,121.03711159999999,3,121.03711159999999,14.5894636,traffic_signals,,POINT (121.0371116 14.5894636),3.0,3.0,None,None
248,248,25584040,14.5881333,121.03769750000001,3,121.03769750000001,14.5881333,,,POINT (121.0376975 14.5881333),4.0,3.0,None,None
249,249,26365631,14.5894393,121.03523829999999,3,121.03523829999999,14.5894393,traffic_signals,,POINT (121.0352383 14.5894393),3.0,3.0,None,None
250,250,324228146,14.5894897,121.03787109999999,3,121.03787109999999,14.5894897,,,POINT (121.0378711 14.5894897),4.0,3.0,None,None
251,251,21717866,14.5847355,121.04953390000001,3,121.04953390000001,14.5847355,,,POINT (121.0495339 14.5847355),4.0,3.0,None,None
252,252,331134372,14.5834934,121.0509155,3,121.0509155,14.5834934,,,POINT (121.0509155 14.5834934),4.0,3.0,None,None
253,253,305115050,14.5855357,121.04854750000001,3,121.04854750000001,14.5855357,,,POINT (121.0485475 14.5855357),4.0,3.0,None,None
254,254,21720759,14.5788581,120.9779703,5,120.9779703,14.5788581,traffic_signals,,POINT (120.9779703 14.5788581),1.0,3.0,1,0
255,255,1020279307,14.5784948,120.9779706,3,120.9779706,14.5784948,,,POINT (120.9779706 14.5784948),1.0,3.0,1,0
256,256,3202752604,14.5797419,120.97743899999999,4,120.97743899999999,14.5797419,traffic_signals,,POINT (120.977439 14.5797419),1.0,3.0,1,0
257,257,21720764,14.5795525,120.97922759999999,4,120.97922759999999,14.5795525,traffic_signals,,POINT (120.9792276 14.5795525),1.0,3.0,1,0
258,258,21720760,14.580481200000001,120.97874579999998,4,120.97874579999998,14.580481200000001,traffic_signals,,POINT (120.9787458 14.5804812),1.0,3.0,1,0
259,259,26498410,14.581034699999998,120.97973759999999,4,120.97973759999999,14.581034699999998,,,POINT (120.9797376 14.5810347),1.0,3.0,1,0
260,260,21720761,14.5686302,120.98454309999998,4,120.98454309999998,14.5686302,traffic_signals,,POINT (120.9845431 14.5686302),1.0,2.0,None,None
261,261,416500450,14.568633300000002,120.9842344,3,120.9842344,14.568633300000002,,,POINT (120.9842344 14.5686333),1.0,2.0,None,None
262,262,416500361,14.5688369,120.9852256,4,120.9852256,14.5688369,traffic_signals,,POINT (120.9852256 14.5688369),1.0,2.0,None,None
263,263,8311226669,14.567109699999998,120.9853071,3,120.9853071,14.567109699999998,,,POINT (120.9853071 14.5671097),1.0,2.0,None,None
264,264,21720762,14.5655143,120.98600359999999,3,120.98600359999999,14.5655143,,,POINT (120.9860036 14.5655143),1.0,2.0,None,None
265,265,8661821982,14.5649857,120.98478829999999,3,120.98478829999999,14.5649857,,,POINT (120.9847883 14.5649857),1.0,2.0,None,None
266,266,21720763,14.5648854,120.9863215,4,120.9863215,14.5648854,traffic_signals,,POINT (120.9863215 14.5648854),1.0,2.0,None,None
267,267,331662624,14.5647938,120.98636429999999,3,120.98636429999999,14.5647938,traffic_signals,,POINT (120.9863643 14.5647938),1.0,2.0,None,None
268,268,1217111523,14.5644485,120.98528429999999,3,120.98528429999999,14.5644485,traffic_signals,,POINT (120.9852843 14.5644485),1.0,2.0,None,None
269,269,26032763,14.577832,120.9800585,4,120.9800585,14.577832,,,POINT (120.9800585 14.577832),1.0,3.0,1,0
270,270,21721229,14.580047400000002,120.98018119999999,4,120.98018119999999,14.580047400000002,traffic_signals,,POINT (120.9801812 14.5800474),1.0,3.0,1,0
271,271,21720771,14.5643482,120.9850625,4,120.9850625,14.5643482,traffic_signals,,POINT (120.9850625 14.5643482),1.0,2.0,None,None
272,272,8057579272,14.5642965,120.9849459,3,120.9849459,14.5642965,traffic_signals,,POINT (120.9849459 14.5642965),1.0,2.0,None,None
273,273,5052421894,14.5646296,120.98494170000001,3,120.98494170000001,14.5646296,,,POINT (120.9849417 14.5646296),1.0,2.0,None,None
274,274,1020322643,14.580375699999998,120.98083159999999,3,120.98083159999999,14.580375699999998,,,POINT (120.9808316 14.5803757),1.0,3.0,1,0
275,275,21721231,14.5735279,120.9821365,4,120.9821365,14.5735279,traffic_signals,,POINT (120.9821365 14.5735279),1.0,2.0,None,None
276,276,21721236,14.5738696,120.9830777,4,120.9830777,14.5738696,traffic_signals,,POINT (120.9830777 14.5738696),1.0,2.0,None,None
277,277,1419178687,14.571036,120.9833705,3,120.9833705,14.571036,,,POINT (120.9833705 14.571036),1.0,2.0,None,None
278,278,21721232,14.5730756,120.98107979999999,4,120.98107979999999,14.5730756,traffic_signals,,POINT (120.9810798 14.5730756),1.0,2.0,None,None
279,279,243973011,14.5750983,120.98004990000001,3,120.98004990000001,14.5750983,,,POINT (120.9800499 14.5750983),1.0,2.0,None,None
280,280,279672161,14.5761391,120.9818902,4,120.9818902,14.5761391,,,POINT (120.9818902 14.5761391),1.0,2.0,None,None
281,281,260211880,14.5751449,120.98611399999999,3,120.98611399999999,14.5751449,,,POINT (120.986114 14.5751449),1.0,2.0,None,None
282,282,21739020,14.5893386,121.0725601,4,121.0725601,14.5893386,traffic_signals,,POINT (121.0725601 14.5893386),5.0,3.0,None,None
283,283,303130825,14.589315,121.07223049999999,3,121.07223049999999,14.589315,traffic_signals,,POINT (121.0722305 14.589315),5.0,3.0,None,None
284,284,305117520,14.5896728,121.07259009999999,3,121.07259009999999,14.5896728,,,POINT (121.0725901 14.5896728),5.0,3.0,None,None
285,285,21739037,14.588901000000002,121.0638543,3,121.0638543,14.588901000000002,traffic_signals,,POINT (121.0638543 14.588901),5.0,3.0,None,None
286,286,88772452,14.588780499999999,121.0638157,4,121.0638157,14.588780499999999,traffic_signals,,POINT (121.0638157 14.5887805),5.0,3.0,None,None
287,287,266640072,14.590635199999998,121.061631,3,121.061631,14.590635199999998,,,POINT (121.061631 14.5906352),4.0,3.0,None,None
288,288,21739070,14.6151395,121.07470959999999,3,121.07470959999999,14.6151395,,,POINT (121.0747096 14.6151395),5.0,4.0,None,None
289,289,5512764926,14.6144657,121.0748457,3,121.0748457,14.6144657,,,POINT (121.0748457 14.6144657),5.0,4.0,None,None
290,290,681110082,14.6150085,121.07421699999999,3,121.07421699999999,14.6150085,,,POINT (121.074217 14.6150085),5.0,4.0,None,None
291,291,21739121,14.6323772,121.077628,3,121.077628,14.6323772,,,POINT (121.077628 14.6323772),5.0,5.0,None,None
292,292,33471551,14.6319065,121.07433400000001,4,121.07433400000001,14.6319065,traffic_signals,,POINT (121.074334 14.6319065),5.0,5.0,None,None
293,293,21739184,14.5868133,121.0792611,3,121.0792611,14.5868133,,,POINT (121.0792611 14.5868133),5.0,3.0,None,None
294,294,321707722,14.5856047,121.0787203,3,121.0787203,14.5856047,,,POINT (121.0787203 14.5856047),5.0,3.0,None,None
295,295,21763902,14.550962799999999,121.01918870000002,4,121.01918870000002,14.550962799999999,traffic_signals,,POINT (121.0191887 14.5509628),3.0,1.0,None,None
296,296,6635576203,14.550970699999999,121.0191088,4,121.0191088,14.550970699999999,traffic_signals,,POINT (121.0191088 14.5509707),3.0,1.0,None,None
297,297,1406177355,14.556696300000002,121.02114669999999,4,121.02114669999999,14.556696300000002,traffic_signals,,POINT (121.0211467 14.5566963),3.0,2.0,None,None
298,298,303806885,14.550693099999998,121.02193570000001,3,121.02193570000001,14.550693099999998,,,POINT (121.0219357 14.5506931),3.0,1.0,None,None
299,299,21834288,14.5934557,121.0582893,4,121.0582893,14.5934557,traffic_signals,,POINT (121.0582893 14.5934557),4.0,3.0,None,None
300,300,88772467,14.5933049,121.0582354,4,121.0582354,14.5933049,traffic_signals,,POINT (121.0582354 14.5933049),4.0,3.0,None,None
301,301,96349148,14.5941924,121.0573034,3,121.0573034,14.5941924,,,POINT (121.0573034 14.5941924),4.0,3.0,None,None
302,302,21834439,14.5898919,121.07982450000002,4,121.07982450000002,14.5898919,traffic_signals,,POINT (121.0798245 14.5898919),5.0,3.0,None,None
303,303,252179812,14.589726999999998,121.0798301,4,121.0798301,14.589726999999998,traffic_signals,,POINT (121.0798301 14.589727),5.0,3.0,None,None
304,304,321708142,14.589816699999998,121.07872350000001,3,121.07872350000001,14.589816699999998,,,POINT (121.0787235 14.5898167),5.0,3.0,None,None
305,305,21834480,14.649015499999999,121.0512246,3,121.0512246,14.649015499999999,,,POINT (121.0512246 14.6490155),4.0,5.0,None,None
306,306,6505409017,14.6521759,121.0517736,3,121.0517736,14.6521759,motorway_junction,,POINT (121.0517736 14.6521759),4.0,6.0,None,None
307,307,22352232,14.654617800000002,121.0350919,4,121.0350919,14.654617800000002,traffic_signals,,POINT (121.0350919 14.6546178),3.0,6.0,None,None
308,308,206874037,14.6545133,121.03506670000002,3,121.03506670000002,14.6545133,traffic_signals,,POINT (121.0350667 14.6545133),3.0,6.0,None,None
309,309,5432533964,14.6555111,121.03106340000001,3,121.03106340000001,14.6555111,,,POINT (121.0310634 14.6555111),3.0,6.0,None,None
310,310,22352654,14.647264499999999,121.0678727,3,121.0678727,14.647264499999999,,,POINT (121.0678727 14.6472645),5.0,5.0,None,None
311,311,6097106258,14.644689000000001,121.06976270000001,3,121.06976270000001,14.644689000000001,,,POINT (121.0697627 14.644689),5.0,5.0,None,None
312,312,6505184735,14.6479571,121.0657817,3,121.0657817,14.6479571,,,POINT (121.0657817 14.6479571),5.0,5.0,None,None
313,313,2074398219,14.6472782,121.0705185,3,121.0705185,14.6472782,,,POINT (121.0705185 14.6472782),5.0,5.0,None,None
314,314,24077626,14.5515952,121.03118490000001,3,121.03118490000001,14.5515952,,,POINT (121.0311849 14.5515952),3.0,1.0,None,None
315,315,24078211,14.5533729,121.03320670000001,3,121.03320670000001,14.5533729,,,POINT (121.0332067 14.5533729),3.0,2.0,None,None
316,316,321326397,14.554754500000001,121.03491580000001,3,121.03491580000001,14.554754500000001,,,POINT (121.0349158 14.5547545),3.0,2.0,None,None
317,317,24078317,14.5634555,121.04439640000001,3,121.04439640000001,14.5634555,,,POINT (121.0443964 14.5634555),4.0,2.0,None,None
318,318,5414144584,14.566573499999999,121.0455547,3,121.0455547,14.566573499999999,motorway_junction,,POINT (121.0455547 14.5665735),4.0,2.0,None,None
319,319,299385752,14.563213399999999,121.0447629,4,121.0447629,14.563213399999999,,,POINT (121.0447629 14.5632134),4.0,2.0,None,None
320,320,24078516,14.5937043,121.0588375,3,121.0588375,14.5937043,,,POINT (121.0588375 14.5937043),4.0,3.0,None,None
321,321,1249662120,14.5939703,121.05893359999999,3,121.05893359999999,14.5939703,,,POINT (121.0589336 14.5939703),4.0,3.0,None,None
322,322,24078839,14.630739000000002,121.0457188,4,121.0457188,14.630739000000002,traffic_signals,,POINT (121.0457188 14.630739),4.0,5.0,None,None
323,323,1377334723,14.6293686,121.0463453,3,121.0463453,14.6293686,,,POINT (121.0463453 14.6293686),4.0,5.0,None,None
324,324,24079220,14.6304862,121.0448463,3,121.0448463,14.6304862,,,POINT (121.0448463 14.6304862),4.0,5.0,None,None
325,325,5472104745,14.630837300000001,121.0460578,4,121.0460578,14.630837300000001,traffic_signals,,POINT (121.0460578 14.6308373),4.0,5.0,None,None
326,326,24078977,14.631723999999998,121.045643,3,121.045643,14.631723999999998,,,POINT (121.045643 14.631724),4.0,5.0,None,None
327,327,24081955,14.6315899,121.04532830000001,3,121.04532830000001,14.6315899,,,POINT (121.0453283 14.6315899),4.0,5.0,None,None
328,328,1497962772,14.6318734,121.0455727,3,121.0455727,14.6318734,,,POINT (121.0455727 14.6318734),4.0,5.0,None,None
329,329,32929343,14.629929500000001,121.04502420000001,3,121.04502420000001,14.629929500000001,,,POINT (121.0450242 14.6299295),4.0,5.0,None,None
330,330,5427163796,14.6304725,121.0447987,3,121.0447987,14.6304725,,,POINT (121.0447987 14.6304725),4.0,5.0,None,None
331,331,24079238,14.6284223,121.0471002,3,121.0471002,14.6284223,,,POINT (121.0471002 14.6284223),4.0,5.0,None,None
332,332,479738699,14.6287389,121.04701299999999,3,121.04701299999999,14.6287389,,,POINT (121.047013 14.6287389),4.0,5.0,None,None
333,333,681146586,14.6351585,121.04355679999999,3,121.04355679999999,14.6351585,,,POINT (121.0435568 14.6351585),4.0,5.0,None,None
334,334,24080001,14.5426233,120.9975008,1,120.9975008,14.5426233,,,POINT (120.9975008 14.5426233),2.0,1.0,None,None
335,335,24785135,14.542443400000002,120.99669009999998,3,120.99669009999998,14.542443400000002,,,POINT (120.9966901 14.5424434),2.0,1.0,None,None
336,336,24080055,14.5376242,120.9957676,3,120.9957676,14.5376242,,,POINT (120.9957676 14.5376242),2.0,1.0,None,None
337,337,25389134,14.535974800000002,120.9960227,3,120.9960227,14.535974800000002,,,POINT (120.9960227 14.5359748),2.0,1.0,None,None
338,338,6510098425,14.537665599999999,120.99699140000001,3,120.99699140000001,14.537665599999999,,,POINT (120.9969914 14.5376656),2.0,1.0,None,None
339,339,24080569,14.5570568,121.0331207,3,121.0331207,14.5570568,,,POINT (121.0331207 14.5570568),3.0,2.0,None,None
340,340,5286867479,14.5552196,121.0348717,3,121.0348717,14.5552196,,,POINT (121.0348717 14.5552196),3.0,2.0,None,None
341,341,321328336,14.5555025,121.03425209999999,3,121.03425209999999,14.5555025,crossing,,POINT (121.0342521 14.5555025),3.0,2.0,None,None
