from,to,volume,TT
521891102,5887540691,944.6726329,8.279785912
521891128,1444870332,0,0.031003
521891128,4010617070,389.2575866,1.578437091
632384858,2384059427,1151.976723,10.98142079
674609608,521891098,957.0831775,1.92792005
2384059427,2044899225,1589.24826,4.827627768
2384059427,2211767877,0,0.062763
632384881,674609608,957.0831775,4.865715801
5887288498,2090688135,957.0831775,1.084157081
782301500,3093550791,34.34519407,0.070713002
782301500,3093550794,1077.49783,0.032369248
3093550791,1834496488,34.8275773,39.7152961
3093550794,3093550803,1262.628392,0.03320977
1024919860,10855677249,945.9382772,3.113766816
10855677249,1444868799,945.9382772,0.003917906
1444868799,5887627281,389.2575866,3.263616308
1444868799,10855677255,556.6806907,0.039755762
5887627281,521891128,389.2575866,0.023352091
10855677255,10855677243,605.4146129,0.005687351
1444870331,10855677255,48.73392223,3.256967917
1444870331,5887627281,0,0.031882
2044899225,7323776373,1589.24826,9.395388446
2044899225,2044899226,0,0.053557
7323776373,7323776431,0.164680327,0.567803
7323776373,7323776372,1589.08358,0.304772662
2044899226,2211767877,957.0831775,4.372553102
2044899226,2044899225,0,0.049314
2211767877,2090688142,957.0831775,1.810516951
2211767877,2384059427,437.2715368,0.057149316
2090688144,632384900,957.0831775,2.842403004
3093550803,632384858,1151.976723,2.037729469
3093550803,3093550824,110.6516688,0.03202009
3093550952,3093550791,0.482383225,0.104963
3093550952,782301500,1077.49783,0.078804681
6499032656,6499032670,260.182473,0.159835717
6499032656,8954239842,0,0.035382
7323776440,2044899226,957.0831775,8.269228356
7419603893,1024919974,945.9382772,1.88254596
7419603893,7419603896,0,0.038477
7419603896,7419603898,1319.449564,0.012188044
7419603898,7419603908,0,0.034612
7419603898,7419625895,1319.449564,7.230058407
7419603908,7419603893,945.9382772,0.022868662
7419625895,7419625897,1319.449564,0.012077051
7419625889,7419625891,945.9382772,0.011291713
7419625891,7419603908,945.9382772,6.943276661
7419625891,7419625895,0,0.043328
7419625897,7419625889,0,0.040001
7419625897,7419625944,1319.449564,1.342858128
7419625944,7419625946,1319.449564,0.011049577
7419625939,7419625889,945.9382772,1.301779996
7419625939,7419625944,0,0.045407
7419625946,7419625957,241.4693505,0.041841678
7419625946,7419626022,1077.980213,0.909152334
7419625957,7419625939,1186.141983,0.005430127
7419626022,7419626014,1077.980213,0.00954365
7419626014,7419626026,0,0.038511
7419626014,521890652,1077.980213,1.121058021
7419626027,7419625957,944.6726329,0.903349319
7419626027,7419626022,0,0.037408
10855677243,7419603896,1319.449564,4.112062103
10855677243,10855677249,0,0.039874
127761926,1929038624,0,0.128423
127761926,1929038629,0,0.034106
1929038624,127761928,0,0.699146
1929038629,1929038627,0,0.087002
127761928,10141306367,0,0.023485
10141306367,4260195820,0,1.03122
10141306367,10141306374,0,0.035417
127761935,4698729653,0,0.03211
127761935,6795843339,34.88266253,1.020894028
4698729653,4260195819,118.0115899,0.0274751
6795843339,6795843345,34.88266253,0.36392301
6795843339,6795843342,0,0.152521
4373213330,2210292445,29.06696113,38.13830251
135288346,6583322357,0,1.094647
6583322357,4698729630,121.9562613,0.00469702
135288350,135288347,0,3.604038
1929038069,1929038088,0,0.07459
1926709568,5015251678,334.3218254,1.10623217
5015251678,1926709787,334.3218254,0.042995112
7284916821,7284871362,121.9562613,1.918188784
1926709782,5015251678,0,0.014698
1926709787,4698729703,334.3218254,6.134661642
1926709787,5015251675,0,0.020895
4698729703,6583322358,334.3218254,0.03660761
5015251675,10764208203,0,0.013845
5015251675,1926709782,0,0.020801
1929038088,1929038105,0,0.023151
1929038086,1929038088,0,0.021575
1929038086,1929038069,0,0.074581
1929038105,1929038106,0,0.018438
1929038105,1929038567,0,1.200402
1929038102,1929038086,0,0.104505
1929038106,1929038102,0,0.099793
1929038106,1929038086,0,0.026549
1929038567,127761926,0,0.121429
1929038567,1929038624,0,0.185709
1929038581,4698904673,0,0.882044
4698904673,10141306183,0,1.260029
1929038591,3911530535,0,1.224617
3911530535,1929038102,0,0.121382
3911530535,1929038106,0,0.052492
1929038613,1929038591,0,0.071484
1929038613,127761926,0,0.088519
1929038617,1929038591,0,0.164303
1929038617,1929038613,0,0.105592
1929038627,1929038613,0,0.034528
1929038627,8073517173,0,1.098657
8073517173,8073517158,0,0.01733
1929038918,6172842947,118.0115899,0.025685094
6172842947,6172842948,0,0.033459
6172842947,6795843334,118.0115899,0.460195681
1929039217,127768193,294.61743,0.682598826
1929039217,1929039230,48.00152577,0.027791003
1929039230,6749619647,49.0328661,9.499637034
1929039230,6749619772,9.735429,0.022777
6749619647,6749619616,49.0328661,0.025745003
6749619772,6749619768,399.2395824,0.00583379
1929231814,6749619715,389.5041534,0.485759444
6749619715,6749619714,389.5041534,0.032945273
2100426993,1852476717,48.66600296,1.266827783
3300513491,1929038629,0,0.837299
3300513491,127761928,0,0.035809
3927477138,6795843348,0,0.151028
6795843342,6795843345,0,0.214481
6795843348,4698729653,118.0115899,1.033213773
4260195819,4260195820,118.0115899,0.028276103
4260195819,10141306374,0,1.026755
4260195820,127761935,0,0.029382
4260195820,6172843394,118.0115899,1.753456404
10141306374,3300513491,0,0.010876
6172843394,6172843390,417.4507527,0.017874215
2210292445,2210292447,29.06696113,0.087502001
2210292445,2210292437,0,0.059248
4698729630,4698729703,0,0.017375
4698729630,6787381923,121.9562613,6.114650757
6787381923,8829130132,121.9562613,0.048661203
6787381923,10764208203,0,0.029864
4698729631,6583322361,121.9562613,0.003038013
6583322361,135288350,0,4.706371
6583322361,6583322357,121.9562613,0.029470123
4698729672,6172843394,299.4391629,0.030793661
4698729672,127761935,34.88266253,1.754473049
4698729673,4698729672,334.3218254,0.027401444
6583322358,4698729673,334.3218254,3.721559257
6583322358,4698729631,0,0.021153
10141306183,8074831347,0,0.018354
10764208203,1926709782,0,0.016393
10764208203,8829130132,0,0.037581
6172842948,6172842949,34.88266253,0.022908001
6795843334,6795843348,118.0115899,0.408264491
6795843334,3927477138,0,0.261785
6172842949,1929038918,0,0.032552
6172842949,8050966978,34.88266253,1.130747032
8050966978,8050966970,61.39096323,0.011237003
6172843390,4698729631,121.9562613,3.727070525
6172843390,4698729673,0,0.032575
6749619590,6749619647,0,0.025752
6749619590,6749619772,389.5041534,9.510891364
6749619616,6749619650,0,0.027912
6749619616,6749619712,49.0328661,1.704255185
6749619650,6749619590,389.5041534,0.021899487
6749619712,6749619723,49.0328661,0.031892003
6749619723,1929231814,49.0328661,0.477280052
6749619723,6749619715,0,0.027765
6749619714,6749619650,389.5041534,1.714084586
6749619714,6749619712,0,0.026794
6749619768,8050966982,118.0115899,3.397147407
6749619768,6749619769,281.2279926,0.029140432
8050966982,8050966966,144.5198905,0.010812089
6749619769,1929039217,342.6189558,0.022787911
8829130132,1926709568,121.9562613,1.047421363
6795843345,6172842948,34.88266253,0.507301014
7284871131,7284871026,334.3218254,0.05499865
7284871131,7284916849,0,2.252473
7284871026,7284871366,334.3218254,12.09064556
7284871026,7284871131,0,0.056921
7284916849,7284871026,0,2.250753
7284871362,7284871370,121.9562613,0.016858411
7284871370,7284871131,121.9562613,12.07732956
7284871370,7284871366,0,0.035508
7284871366,7284871375,334.3218254,0.024902253
7284871375,7284916821,334.3218254,1.919932848
7284871375,7284871362,0,0.034919
8050966966,1929038918,118.0115899,1.127832119
8050966966,8050966978,26.50830069,0.039323
8050966970,6749619769,61.39096323,3.388446906
8050966970,8050966982,0,0.041591
8073517158,1929038581,0,0.32487
8073517158,8073517169,0,0.035209
8073517169,8073517163,0,0.022629
8073517163,1929038617,0,0.992813
8073517163,8073517173,0,0.033515
8074831332,8074831333,0,0.017232
8074831333,8073517169,0,1.740171
8074831333,10141306183,0,0.032977
8074831347,8074831386,0,8.47313
8074831347,8074831332,0,0.031747
8074831386,8074831369,0,0.010713
8074831369,7255005557,0,11.995866
8074831369,8074831382,0,0.036379
8074831375,8074831332,0,8.459294
8074831375,8074831386,0,0.038568
134330817,1924041414,0,4.250358
134330817,7284870597,0,0.025523
1924041414,10020559956,0,2.142618
1924041414,7284870650,0,0.029836
7284870597,10828811064,0,3.885127
7284870597,134330817,0,0.023005
1924041079,134330817,0,3.883446
1924041079,10828811064,0,0.052214
10828811064,5811060543,0,9.379546
10828811064,1924041079,0,0.050819
10020559956,10828985947,0,4.857503
10020559956,1924041436,0,0.047548
7284870650,7284870597,0,4.261268
7284870650,1924041414,0,0.029099
1924041436,7284870650,0,2.141487
1924041436,10020559956,0,0.051836
1924041913,10828986078,0,0.298029
10828986078,10828986011,0,1.527922
10828986078,10828986090,0,0.043042
5811060519,5811060519,0,8.051151
5818136686,5811060558,0,1.690083
5811060543,5818136686,0,1.689025
5811060543,5811060558,0,0.048686
5811060558,5811060543,0,0.047629
5811060558,1924041079,0,9.380599
10828985947,10828986021,0,1.856565
10828985947,10828984458,0,0.043315
10828984458,1924041436,0,4.845137
10828984458,10828985947,0,0.04879
10828986021,10828986090,0,1.518322
10828986021,10828986011,0,0.051947
10828986011,10828984458,0,1.876879
10828986011,10828986021,0,0.054296
10828986090,1924041913,0,0.296174
10828986090,10828986078,0,0.047924
600135364,873689078,299.3819304,2.433908125
600135364,600135365,0,0.0369
873689078,3331189449,299.3819304,0.048439326
600135365,8009842576,301.9701762,0.010757684
8009842576,2299663803,301.9701762,2.952177152
8009842576,8009842577,0,0.037883
3331189449,873689078,0,0.047684
3331189449,600135365,301.9701762,2.439554903
1118796990,1118798023,299.3819304,0.228444552
1118796990,1118795707,0,0.249788
1118798023,1118795707,0,0.035016
1118798023,873689041,299.3819304,0.027283127
1118795707,873689041,0,0.037774
1118795707,1118797650,0,0.156587
1118797143,10744206110,301.9701762,5.847690849
10744206110,1118796990,299.3819304,9.284727426
2299663774,8009921735,302.2182361,0.012171912
8009921735,4744956056,302.2182361,4.895933961
8009921735,8009921733,0,0.038533
2299663787,4744955758,0,0.025734
2299663787,2299663774,301.9701762,4.054914405
4744955758,4744955754,299.3819304,0.036442512
2299663803,4744955755,301.9701762,0.957638915
2299663803,3331163626,0,0.044472
4744955755,2299663787,301.9701762,0.0357726
3331163626,8009842577,299.3819304,2.956310137
3331163626,2299663803,0,0.045359
8009842577,600135364,299.3819304,0.012682918
3331189471,1118797143,301.9701762,0.198669101
4744955754,4744955755,0,0.02647
4744955754,3331163626,299.3819304,0.958088909
8009921733,8009921734,299.6299903,0.009218399
8009921734,4744955758,299.3819304,4.065559478
8009921734,2299663774,0.248059866,0.03917
4744956056,4744956057,302.2182361,0.041995596
741512503,5509236524,526.6795626,0.015963096
5509236524,5509236530,0,0.031641
5509236524,2299663540,526.6795626,1.440142403
741512573,741512920,188.1225973,0.522903332
741512573,2299663484,8.47E-04,0.267454
741512920,10013171575,188.1225973,1.046026669
2299663484,741512920,0,0.255858
741512583,5100363833,188.1225973,0.517505205
5100363833,3624773494,186.3319047,0.251797715
5100363833,741512926,1.790692544,0.49498
10013171575,10013171558,188.1225973,0.007450176
741512926,2299663306,188.1225973,1.984404799
2299663475,2299663493,0.021118792,0.245704
2299663280,27017861,0,0.032789
2299663392,5773776649,0,0.030106
5773776649,10753508899,229.1763194,2.761051412
2299663412,741512583,0,0.405284
3624773494,741512926,186.3319047,0.231993266
5100363842,5773776649,229.1763194,0.257507375
5100363842,2299663392,0,0.265818
2299663430,741512583,188.1225973,2.504629068
10753508899,3164550910,229.1763194,0.045682373
2299663433,3164550915,188.1225973,0.150590551
2299663433,3164550918,0,0.168864
3164550915,2299663430,188.1225973,0.041805986
2299663466,2299663475,0,0.23267
2299663466,2299663493,229.1763194,0.474403641
2299663493,2811881747,229.1974382,1.749474957
2811881747,2299663529,229.1974382,0.226749736
2811881747,2811881748,0,0.220895
2811881748,2299663528,338.5561188,0.020347032
2299663528,2299663531,0,0.025155
2299663528,2811881760,26.68818325,0.061726001
2299663531,2811881760,229.1974382,0.048071498
2299663531,2299663540,0,0.037327
2811881760,5509236530,255.8856214,1.381116489
2299663529,2811881748,338.5561188,0.03821045
2299663529,2299663531,229.1974382,0.01808994
2299663540,2299663538,526.6795626,0.014173506
2299663538,741512573,188.1234438,1.976146206
2299663538,2299663529,338.5561188,0.035718834
2299663605,7590236899,526.6795626,4.919647791
10861358153,2299663611,255.2044776,1.528704094
7590236899,7590236900,526.6795626,0.030574235
2299663611,3808706527,299.7000525,0.023315541
3808706527,3808706528,0,0.039362
3808706527,2299663663,299.7000525,5.381933474
2299663616,2299663605,226.9683199,1.529543428
2299663616,2299663611,44.495575,0.039600003
2299663663,2299663666,299.7000525,0.019344938
2299663666,2299663676,0,0.030897
2299663666,2299663714,299.7000525,5.107710821
2299663676,2299663674,302.2182361,0.012634984
2299663714,2299663718,299.7000525,0.029550488
2299663674,2299663663,0,0.041131
2299663674,3808706528,302.2182361,5.39541541
3808706528,2299663616,271.4638949,0.012067234
2299663718,4744956059,299.7000525,1.626365802
2299663718,2299663724,0,0.03953
4744956059,4744956054,299.7000525,0.053489125
2299663724,2299663721,302.2182361,0.013578133
2299663721,2299663714,0,0.035043
2299663721,2299663676,302.2182361,5.113276097
5509236530,5509236531,255.8856214,0.004650375
3164550910,10753508901,229.1763194,0.119618213
10753508901,10013171561,229.1763194,0.802604688
10753508897,10753508901,0,0.130537
3624773496,7590236906,255.8856214,1.779368638
3624773496,741512503,0,0.031683
7590236906,7590236894,255.8856214,0.031128513
4744956054,8009921733,299.7000525,4.887386356
4744956054,4744956056,0,0.030766
4744956057,2299663724,302.2182361,1.644556028
4744956057,4744956059,0,0.031241
5509236523,3624773496,255.8856214,0.005147416
5509236531,5804892149,0,0.011954
5509236531,5509236523,255.8856214,0.015178225
6598437872,5509236523,0,0.009978
7590236894,10861358153,255.8856214,4.911724494
7590236894,7590236899,0,0.037683
7590236900,741512503,526.6795626,1.773270371
7590236900,7590236906,0,0.038595
10753508898,10753508897,0,0.047256
10013171558,2299663433,188.1225973,0.765263048
10013171558,10013171561,0,0.036146
10013171561,2299663466,229.1763194,1.087621492
10013171561,10013171575,0,0.032573
179414840,179414842,49.16540967,0.274353177
179414842,2296481543,49.49976114,0.013647009
2302303957,2302303657,404.0578612,0.772912783
2296481543,2296481554,43.67936581,0.011275005
2296481543,2296481614,5.820395331,1.504991
671474461,2296481575,144.532407,0.052817541
2296481575,2296481556,0.324073016,0.055792
2296481575,2296481531,144.208334,0.119485697
873631639,5688470034,47.52550695,14.48710939
1004993627,1004994491,4.893184916,0.260128
1946239996,2296481743,41.20860917,0.557813177
1004994491,2296481776,4.893184916,0.200917
1004994146,1004993627,4.893184916,0.550497
2296481743,2296481739,41.20860917,0.098164031
1946240005,1946239996,41.20860917,0.255561081
2296481776,1946240005,41.20860917,0.204666065
2296481531,179414840,404.0578612,0.202033998
2296481554,2296481556,259.8495271,0.012640351
2296481554,671474461,44.70297318,0.106339047
2296481614,2296481620,5.820395331,0.012796
2296481556,179414842,0.334351463,0.011552
2296481556,2296481531,259.8495271,0.08208224
2296481620,2296481638,0,0.018497
2296481620,2296481656,5.820395331,0.113236
2296481638,2296481626,260.8731345,0.012448353
2296481656,2296481640,5.820395331,0.147428
2296481626,2296481554,260.8731345,1.493820413
2296481626,2296481614,0,0.015433
2296481640,2296481732,5.958486721,1.123803
2296481648,2296481680,260.8731345,0.146977014
2296481732,2296481738,5.958486721,0.070322
