,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total
59,18,1,None,None,37.98307368292683,37.990236009756096,23.55471725526316,23.563803010526318,0.0
60,19,1,None,None,37.990236009756096,37.99739833658536,23.55471725526316,23.563803010526318,0.0
61,20,1,None,None,37.99739833658536,38.00456066341464,23.55471725526316,23.563803010526318,0.0
62,21,1,None,None,38.00456066341464,38.0117229902439,23.55471725526316,23.563803010526318,0.0
63,22,1,None,None,38.0117229902439,38.01888531707317,23.55471725526316,23.563803010526318,0.0
64,23,1,None,None,38.01888531707317,38.02604764390244,23.55471725526316,23.563803010526318,0.0
65,24,1,None,None,38.02604764390244,38.033209970731704,23.55471725526316,23.563803010526318,0.0
66,25,1,None,None,38.033209970731704,38.04037229756098,23.55471725526316,23.563803010526318,0.0
67,26,1,None,None,38.04037229756098,38.047534624390245,23.55471725526316,23.563803010526318,0.0
68,27,1,None,None,38.047534624390245,38.05469695121951,23.55471725526316,23.563803010526318,2400.0
69,28,1,None,None,38.05469695121951,38.06185927804878,23.55471725526316,23.563803010526318,0.0
70,29,1,None,None,38.06185927804878,38.06902160487805,23.55471725526316,23.563803010526318,0.0
71,30,1,None,None,38.06902160487805,38.07618393170732,23.55471725526316,23.563803010526318,0.0
72,31,1,None,None,38.07618393170732,38.08334625853659,23.55471725526316,23.563803010526318,5600.0
73,32,1,None,None,38.08334625853659,38.09050858536585,23.55471725526316,23.563803010526318,0.0
74,33,1,None,None,38.09050858536585,38.09767091219512,23.55471725526316,23.563803010526318,0.0
75,34,1,None,None,38.09767091219512,38.104833239024394,23.55471725526316,23.563803010526318,0.0
76,35,1,None,None,38.104833239024394,38.11199556585366,23.55471725526316,23.563803010526318,0.0
77,36,1,None,None,38.11199556585366,38.11915789268293,23.55471725526316,23.563803010526318,0.0
78,37,1,None,None,38.11915789268293,38.126320219512195,23.55471725526316,23.563803010526318,0.0
79,38,1,None,None,38.126320219512195,38.13348254634147,23.55471725526316,23.563803010526318,0.0
80,39,1,None,None,38.13348254634147,38.140644873170736,23.55471725526316,23.563803010526318,0.0
81,40,1,None,None,38.140644873170736,38.1478072,23.55471725526316,23.563803010526318,0.0
82,0,2,None,None,37.8541518,37.861314126829264,23.563803010526318,23.572888765789475,0.0
83,1,2,None,None,37.861314126829264,37.86847645365853,23.563803010526318,23.572888765789475,0.0
84,2,2,None,None,37.86847645365853,37.875638780487805,23.563803010526318,23.572888765789475,0.0
85,3,2,None,None,37.875638780487805,37.88280110731707,23.563803010526318,23.572888765789475,0.0
86,4,2,None,None,37.88280110731707,37.88996343414634,23.563803010526318,23.572888765789475,0.0
87,5,2,None,None,37.88996343414634,37.897125760975605,23.563803010526318,23.572888765789475,0.0
88,6,2,None,None,37.897125760975605,37.90428808780488,23.563803010526318,23.572888765789475,0.0
89,7,2,None,None,37.90428808780488,37.911450414634146,23.563803010526318,23.572888765789475,0.0
90,8,2,None,None,37.911450414634146,37.91861274146341,23.563803010526318,23.572888765789475,0.0
91,9,2,None,None,37.91861274146341,37.92577506829268,23.563803010526318,23.572888765789475,0.0
92,10,2,None,None,37.92577506829268,37.93293739512195,23.563803010526318,23.572888765789475,0.0
93,11,2,None,None,37.93293739512195,37.94009972195122,23.563803010526318,23.572888765789475,0.0
94,12,2,None,None,37.94009972195122,37.94726204878049,23.563803010526318,23.572888765789475,0.0
95,13,2,None,None,37.94726204878049,37.954424375609754,23.563803010526318,23.572888765789475,0.0
96,14,2,None,None,37.954424375609754,37.96158670243902,23.563803010526318,23.572888765789475,0.0
97,15,2,None,None,37.96158670243902,37.968749029268295,23.563803010526318,23.572888765789475,15800.0
98,16,2,None,None,37.968749029268295,37.97591135609756,23.563803010526318,23.572888765789475,0.0
99,17,2,None,None,37.97591135609756,37.98307368292683,23.563803010526318,23.572888765789475,0.0
100,18,2,None,None,37.98307368292683,37.990236009756096,23.563803010526318,23.572888765789475,0.0
101,19,2,None,None,37.990236009756096,37.99739833658536,23.563803010526318,23.572888765789475,0.0
102,20,2,None,None,37.99739833658536,38.00456066341464,23.563803010526318,23.572888765789475,0.0
103,21,2,None,None,38.00456066341464,38.0117229902439,23.563803010526318,23.572888765789475,0.0
104,22,2,None,None,38.0117229902439,38.01888531707317,23.563803010526318,23.572888765789475,0.0
105,23,2,None,None,38.01888531707317,38.02604764390244,23.563803010526318,23.572888765789475,0.0
106,24,2,None,None,38.02604764390244,38.033209970731704,23.563803010526318,23.572888765789475,0.0
107,25,2,None,None,38.033209970731704,38.04037229756098,23.563803010526318,23.572888765789475,0.0
108,26,2,None,None,38.04037229756098,38.047534624390245,23.563803010526318,23.572888765789475,0.0
109,27,2,None,None,38.047534624390245,38.05469695121951,23.563803010526318,23.572888765789475,0.0
110,28,2,None,None,38.05469695121951,38.06185927804878,23.563803010526318,23.572888765789475,0.0
111,29,2,None,None,38.06185927804878,38.06902160487805,23.563803010526318,23.572888765789475,0.0
112,30,2,None,None,38.06902160487805,38.07618393170732,23.563803010526318,23.572888765789475,5600.0
113,31,2,None,None,38.07618393170732,38.08334625853659,23.563803010526318,23.572888765789475,0.0
114,32,2,None,None,38.08334625853659,38.09050858536585,23.563803010526318,23.572888765789475,0.0
115,33,2,None,None,38.09050858536585,38.09767091219512,23.563803010526318,23.572888765789475,0.0
116,34,2,None,None,38.09767091219512,38.104833239024394,23.563803010526318,23.572888765789475,0.0
117,35,2,None,None,38.104833239024394,38.11199556585366,23.563803010526318,23.572888765789475,0.0
118,36,2,None,None,38.11199556585366,38.11915789268293,23.563803010526318,23.572888765789475,0.0
119,37,2,None,None,38.11915789268293,38.126320219512195,23.563803010526318,23.572888765789475,0.0
120,38,2,None,None,38.126320219512195,38.13348254634147,23.563803010526318,23.572888765789475,0.0
121,39,2,None,None,38.13348254634147,38.140644873170736,23.563803010526318,23.572888765789475,0.0
122,40,2,None,None,38.140644873170736,38.1478072,23.563803010526318,23.572888765789475,0.0
123,0,3,None,None,37.8541518,37.861314126829264,23.572888765789475,23.581974521052633,0.0
124,1,3,None,None,37.861314126829264,37.86847645365853,23.572888765789475,23.581974521052633,0.0
125,2,3,None,None,37.86847645365853,37.875638780487805,23.572888765789475,23.581974521052633,0.0
126,3,3,None,None,37.875638780487805,37.88280110731707,23.572888765789475,23.581974521052633,0.0
127,4,3,None,None,37.88280110731707,37.88996343414634,23.572888765789475,23.581974521052633,0.0
128,5,3,None,None,37.88996343414634,37.897125760975605,23.572888765789475,23.581974521052633,0.0
129,6,3,None,None,37.897125760975605,37.90428808780488,23.572888765789475,23.581974521052633,0.0
130,7,3,None,None,37.90428808780488,37.911450414634146,23.572888765789475,23.581974521052633,0.0
131,8,3,None,None,37.911450414634146,37.91861274146341,23.572888765789475,23.581974521052633,0.0
132,9,3,None,None,37.91861274146341,37.92577506829268,23.572888765789475,23.581974521052633,0.0
133,10,3,None,None,37.92577506829268,37.93293739512195,23.572888765789475,23.581974521052633,0.0
134,11,3,None,None,37.93293739512195,37.94009972195122,23.572888765789475,23.581974521052633,0.0
135,12,3,None,None,37.94009972195122,37.94726204878049,23.572888765789475,23.581974521052633,0.0
136,13,3,None,None,37.94726204878049,37.954424375609754,23.572888765789475,23.581974521052633,0.0
137,14,3,None,None,37.954424375609754,37.96158670243902,23.572888765789475,23.581974521052633,0.0
138,15,3,None,None,37.96158670243902,37.968749029268295,23.572888765789475,23.581974521052633,0.0
139,16,3,None,None,37.968749029268295,37.97591135609756,23.572888765789475,23.581974521052633,0.0
140,17,3,None,None,37.97591135609756,37.98307368292683,23.572888765789475,23.581974521052633,0.0
141,18,3,None,None,37.98307368292683,37.990236009756096,23.572888765789475,23.581974521052633,0.0
142,19,3,None,None,37.990236009756096,37.99739833658536,23.572888765789475,23.581974521052633,0.0
143,20,3,None,None,37.99739833658536,38.00456066341464,23.572888765789475,23.581974521052633,0.0
144,21,3,None,None,38.00456066341464,38.0117229902439,23.572888765789475,23.581974521052633,0.0
145,22,3,None,None,38.0117229902439,38.01888531707317,23.572888765789475,23.581974521052633,0.0
146,23,3,None,None,38.01888531707317,38.02604764390244,23.572888765789475,23.581974521052633,0.0
147,24,3,None,None,38.02604764390244,38.033209970731704,23.572888765789475,23.581974521052633,0.0
148,25,3,None,None,38.033209970731704,38.04037229756098,23.572888765789475,23.581974521052633,0.0
149,26,3,None,None,38.04037229756098,38.047534624390245,23.572888765789475,23.581974521052633,14800.0
150,27,3,None,None,38.047534624390245,38.05469695121951,23.572888765789475,23.581974521052633,0.0
151,28,3,None,None,38.05469695121951,38.06185927804878,23.572888765789475,23.581974521052633,0.0
152,29,3,None,None,38.06185927804878,38.06902160487805,23.572888765789475,23.581974521052633,0.0
153,30,3,None,None,38.06902160487805,38.07618393170732,23.572888765789475,23.581974521052633,22400.0
154,31,3,None,None,38.07618393170732,38.08334625853659,23.572888765789475,23.581974521052633,0.0
155,32,3,None,None,38.08334625853659,38.09050858536585,23.572888765789475,23.581974521052633,0.0
156,33,3,None,None,38.09050858536585,38.09767091219512,23.572888765789475,23.581974521052633,0.0
157,34,3,None,None,38.09767091219512,38.104833239024394,23.572888765789475,23.581974521052633,0.0
158,35,3,None,None,38.104833239024394,38.11199556585366,23.572888765789475,23.581974521052633,0.0
159,36,3,None,None,38.11199556585366,38.11915789268293,23.572888765789475,23.581974521052633,0.0
