,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,geometry,capacity
7879,5054337446,primary,5.0,271.048,50,柯士甸道西 Austin Road West,1,"[784464000, 784464001, 784464004, 784464007, 784464008, 25590133, 518055286]",5137163580,"LINESTRING (114.1645247 22.3027548, 114.1648796 22.3027774, 114.1652437 22.3028067, 114.1655168 22.3028314, 114.1659333 22.3028622, 114.166448 22.3028989, 114.1667789 22.3029265, 114.1670791 22.3029541, 114.1671495 22.3029632)",900
7880,5137163548,primary,2.0,72.116,50,連翔道地下行車道 Lin Cheung Road underpass,1,"[702302218, 647970877]",5054337446,"LINESTRING (114.1640366 22.3031802, 114.1640907 22.3030561, 114.164153 22.3029642, 114.1642766 22.3028655, 114.1643945 22.3028053, 114.1645247 22.3027548)",900
7881,5805784085,secondary,2.0,64.006,50,柯士甸道西 Austin Road West,1,"[859737010, 637229734]",5054337446,"LINESTRING (114.1639074 22.302683, 114.1640519 22.3026998, 114.1645247 22.3027548)",700
7882,5056738793,residential,2.0,71.613,50,祥利街 Cheung Lee Street,1,518384651,5056738792,"LINESTRING (114.2348542 22.2660973, 114.2352915 22.2655963)",400
7883,5058750853,residential,2.0,67.86900000000001,50,,1,518634253,5058750853,"LINESTRING (114.2038363 22.3816845, 114.2038712 22.3816741, 114.2039002 22.3816533, 114.2039198 22.3816247, 114.2039276 22.3815915, 114.2039226 22.3815579, 114.2039055 22.3815279, 114.2038784 22.3815051, 114.2038444 22.3814923, 114.2038251 22.3814916, 114.2038078 22.381491, 114.2037729 22.3815013, 114.2037439 22.3815221, 114.2037243 22.3815507, 114.2037165 22.3815839, 114.2037215 22.3816175, 114.2037386 22.3816475, 114.2037657 22.3816703, 114.2037997 22.3816831, 114.2038363 22.3816845)",400
7884,5064530535,residential,2.0,45.534,50,,0,519374584,5064530533,"LINESTRING (114.1803113 22.3647707, 114.1803113 22.3643612)",400
7885,5064530535,residential,2.0,22.551,50,,0,519374585,5064530534,"LINESTRING (114.1803113 22.3647707, 114.1803091 22.3649735)",400
7886,7160662016,trunk_link,1.0,26.636,50,干諾道西 Connaught Road West,1,89141580,5064746526,"LINESTRING (114.1454152 22.2885302, 114.1451606 22.2884868)",1200
7887,5269053283,residential,2.0,184.13100000000003,50,恆業街 Hang Yip Street,1,156581168,5065190951,"LINESTRING (114.2168071 22.3145847, 114.2168877 22.3145303, 114.216922 22.3145132, 114.2169594 22.3145042, 114.2169981 22.3145057, 114.2170345 22.3145177, 114.2170655 22.3145391, 114.2177605 22.3152112, 114.2177792 22.3152339, 114.2177858 22.3152618, 114.2177787 22.3152897, 114.2177596 22.3153121, 114.2176026 22.3154417, 114.2175691 22.3154883, 114.2175212 22.315566)",400
7888,5067293473,primary_link,3.0,16.55,50,青山公路－荃灣段 Castle Peak Road – Tsuen Wan,1,"[903263152, 683013010]",5138503231,"LINESTRING (114.1106957 22.3756576, 114.1106469 22.3756931, 114.1105764 22.3757572)",900
7889,5067588718,motorway_link,1.0,86.629,50,,1,111782121,6410429100,"LINESTRING (114.1229549 22.356281, 114.1231346 22.3562036, 114.1232193 22.3561311, 114.123285 22.3560914, 114.1233545 22.3560652, 114.1234375 22.3560573, 114.1234848 22.3560579, 114.1235385 22.3560716, 114.1237103 22.3561439)",2000
7890,5074387960,secondary,2.0,196.53,50,馬頭壩道 Ma Tau Pa Road,1,"[111962529, 112673365, 691962951]",5067614655,"LINESTRING (114.1146745 22.3665384, 114.1148008 22.3665825, 114.1150294 22.3666623, 114.1153277 22.3667655, 114.1158842 22.3669503, 114.1159666 22.3669812, 114.115996 22.3669922, 114.1160899 22.3670275, 114.1164607 22.3671665)",700
7891,5071855752,primary,2.0,64.59,50,青衣交匯處 Tsing Yi Interchange,1,111965502,7015838545,"LINESTRING (114.110565 22.3474445, 114.110511 22.3474149, 114.1104641 22.3473763, 114.1104255 22.3473304, 114.1103965 22.3472789, 114.110378 22.3472233, 114.1103707 22.3471656, 114.1103748 22.3471076, 114.1103902 22.3470512, 114.1104163 22.3469984, 114.1104524 22.3469511)",900
7892,5071893188,primary,2.0,59.806999999999995,50,青衣路 Tsing Yi Road,1,111303157,5071893191,"LINESTRING (114.110226 22.3417017, 114.1103307 22.3417352, 114.1104433 22.3417515, 114.1105567 22.3417414, 114.1106639 22.3417055, 114.1107715 22.34164)",900
7893,5073993285,secondary,2.0,49.878,50,沙田正街 Sha Tin Centre Street,1,32558918,5348423823,"LINESTRING (114.1862522 22.3786356, 114.18672 22.3787543)",700
7894,5074407325,motorway_link,1.0,967.1510000000001,80,長青公路 Cheung Tsing Highway,1,"[829775905, 157812069, 684276774, 114437322, 289676509]",7744591131,"LINESTRING (114.0966317 22.3455453, 114.0964682 22.3455368, 114.0963547 22.3455309, 114.0948236 22.3454419, 114.0940527 22.3454135, 114.0927153 22.3453351, 114.0917606 22.3452748, 114.0912217 22.3452472, 114.0906983 22.3452231, 114.090556 22.3452262, 114.0903706 22.3452488, 114.0901358 22.3452839, 114.090013 22.3453104, 114.0898284 22.3453662, 114.0896262 22.3454516, 114.0894319 22.3455545, 114.089285 22.3456668, 114.0889967 22.3458996, 114.0887712 22.3461043, 114.0885606 22.3462906, 114.0884954 22.3463509, 114.0882245 22.3466075, 114.0880881 22.3467413, 114.088043 22.3468077, 114.0880229 22.3468524, 114.0879862 22.3469676)",2000
7895,6844073314,primary,3.0,76.76500000000001,50,大埔公路－沙田嶺段 Tai Po Road – Sha Tin Heights,0,684771601,5084246001,"LINESTRING (114.1660904 22.3643056, 114.1660727 22.3642449, 114.1660366 22.3641707, 114.1660059 22.3641175, 114.16596 22.3640592, 114.1658991 22.3640023, 114.1658179 22.3639393, 114.1657054 22.3638665, 114.1656032 22.3638129)",900
7896,6844073314,primary_link,1.0,462.495,50,,1,"[116287425, 116287604, 116287485]",5084246001,"LINESTRING (114.1660904 22.3643056, 114.1660995 22.3642062, 114.1660739 22.3641233, 114.1660441 22.364064, 114.1660012 22.3640018, 114.1659502 22.3639446, 114.1658879 22.3638852, 114.1658041 22.3638204, 114.1657392 22.3637777, 114.1656763 22.3637464, 114.1652052 22.3635443, 114.1644106 22.3632027, 114.1643576 22.3631839, 114.1642974 22.36317, 114.1642493 22.3631659, 114.1641969 22.3631712, 114.1641451 22.363187, 114.1640985 22.3632146, 114.1640566 22.3632527, 114.1640284 22.3632959, 114.1640114 22.3633438, 114.1640044 22.3633905, 114.1640096 22.3634357, 114.1640244 22.3634766, 114.1640481 22.3635146, 114.1640753 22.3635485, 114.1641175 22.3635833, 114.1641684 22.3636141, 114.1642289 22.3636428, 114.1643066 22.3636639, 114.1644008 22.3636728, 114.1646713 22.3636534, 114.1648045 22.3636657, 114.165022 22.3637059, 114.1652572 22.3637587, 114.165438 22.363805, 114.1656032 22.3638129)",900
7897,5086588300,secondary,1.0,12.249,50,彩虹道 Choi Hung Road,1,522194488,5086588301,"LINESTRING (114.203395 22.3374938, 114.2034046 22.337384)",700
7898,5086612177,secondary,2.0,443.49399999999997,50,承啟道 Shing Kai Road,1,"[232027727, 766496633, 766496634, 766496635, 766496636, 766496637]",7649662595,"LINESTRING (114.2038034 22.3274189, 114.2038777 22.3274884, 114.2040555 22.3276625, 114.2042491 22.3278648, 114.204337 22.3279636, 114.204466 22.3281656, 114.2045257 22.3282674, 114.2045938 22.3284058, 114.204672 22.3286179, 114.2046949 22.3287301, 114.2047053 22.328781, 114.2047141 22.3289373, 114.2047423 22.329271, 114.2047655 22.3296314, 114.20477 22.3298958, 114.2047724 22.3300351, 114.2047774 22.3303265, 114.2047834 22.330534, 114.2047833 22.3306973, 114.2047793 22.3309431, 114.2047783 22.3309854, 114.2047717 22.3311393)",700
7899,5086650109,secondary,2.0,10.056,50,常怡道 Sheung Yee Road,1,232198094,5086650110,"LINESTRING (114.209307 22.3192147, 114.2092109 22.3191981)",700
7900,5086650113,secondary,2.0,9.298,50,宏照道 Wang Chiu Road,1,856142275,5086650109,"LINESTRING (114.2092991 22.319298, 114.209307 22.3192147)",700
7901,5086650110,secondary,3.0,42.602000000000004,50,宏照道 Wang Chiu Road,1,"[856142277, 86041211, 522201541]",5086650115,"LINESTRING (114.2092109 22.3191981, 114.2092107 22.3192441, 114.2091874 22.3194859, 114.2092222 22.3195746)",700
7902,5086650115,secondary,2.0,32.368,50,宏照道 Wang Chiu Road,1,"[522201544, 856142276]",5086650113,"LINESTRING (114.2092222 22.3195746, 114.2092739 22.3194939, 114.2092991 22.319298)",700
7903,5086702446,secondary,2.0,28.447000000000003,50,牛頭角道 Ngau Tau Kok Road,1,522208235,5086702448,"LINESTRING (114.2188937 22.3160266, 114.2188373 22.3160877, 114.2187342 22.316235)",700
7904,5086802998,residential,2.0,107.04599999999999,50,,0,522222258,5086802987,"LINESTRING (114.2368208 22.3338478, 114.2367945 22.3338857, 114.2366399 22.3341081, 114.2366037 22.3341394, 114.2365442 22.3341632, 114.2364543 22.3341783, 114.2364321 22.3341783, 114.2364169 22.3341761, 114.2362675 22.3341254, 114.2362289 22.3341221, 114.2361904 22.3341318, 114.2361635 22.3341502, 114.236104 22.3343187)",400
7905,7632619268,residential,2.0,290.173,50,,0,817246785,5086818038,"LINESTRING (114.2386359 22.3341806, 114.2386739 22.3340627, 114.2387297 22.3339435, 114.2388264 22.3338382, 114.2389661 22.3337391, 114.2391325 22.3336675, 114.2392878 22.333661, 114.2393201 22.3336522, 114.2393418 22.3336282, 114.2393839 22.3335195, 114.2394636 22.3334383, 114.2394784 22.3333921, 114.2394722 22.3333522, 114.239409 22.3331042, 114.2394044 22.3329617, 114.2394229 22.332815, 114.2394321 22.3327594, 114.2394183 22.332691, 114.2394167 22.3326226, 114.2394968 22.3324088, 114.2395323 22.332359, 114.2397064 22.3321937, 114.2398019 22.3321281)",400
7906,5086926704,secondary,2.0,8.744,50,協和街 Hip Wo Street,1,522235657,5086926706,"LINESTRING (114.2258091 22.3225672, 114.2257742 22.3226389)",700
7907,5086926705,secondary,2.0,9.635,50,康寧道 Hong Ning Road,1,522235656,5086926704,"LINESTRING (114.2258946 22.3226026, 114.2258091 22.3225672)",700
7908,7731316930,secondary,2.0,28.097,50,協和街 Hip Wo Street,1,"[828150744, 828150749]",5086926704,"LINESTRING (114.2259676 22.3223666, 114.2258712 22.3224498, 114.2258553 22.3224819, 114.2258091 22.3225672)",700
7909,5086926705,secondary,2.0,27.621,50,協和街 Hip Wo Street,1,"[828150750, 828150743]",7731316930,"LINESTRING (114.2258946 22.3226026, 114.22594 22.32251, 114.2259533 22.3224818, 114.2259676 22.3223666)",700
7910,5086926706,secondary,2.0,31.927999999999997,50,協和街 Hip Wo Street,1,"[828150739, 522235660]",5086926707,"LINESTRING (114.2257742 22.3226389, 114.225742 22.3227232, 114.2257332 22.3227462, 114.2257199 22.3228039, 114.2257004 22.3229168)",700
7911,7097780974,residential,2.0,9.164,50,,0,522239224,5086948239,"LINESTRING (114.2519085 22.3576449, 114.2519976 22.357646)",400
7912,5086948239,primary,2.0,439.84000000000003,50,西貢公路 Hiram's Highway,1,"[884615042, 759795042, 884615046, 902114418, 902114422, 794615064]",5756456827,"LINESTRING (114.2519976 22.357646, 114.2518371 22.3568097, 114.2518086 22.3566728, 114.2517657 22.3564733, 114.2517597 22.3564455, 114.2516532 22.3559386, 114.2515683 22.3556573, 114.2515208 22.3554946, 114.2514447 22.3553604, 114.2513328 22.3552184, 114.2510185 22.3548629, 114.2508329 22.3546344, 114.2504605 22.3541515, 114.2504057 22.3540739)",900
7913,5137764086,primary,2.0,62.134,50,西貢公路 Hiram's Highway,1,902114422,5086948239,"LINESTRING (114.2521123 22.3581946, 114.2520276 22.3578023, 114.2519976 22.357646)",900
7914,7097780974,residential,2.0,134.24,50,,0,522239224,5086948246,"LINESTRING (114.2519085 22.3576449, 114.2518497 22.3576408, 114.2514823 22.3576278, 114.2514228 22.3576278, 114.2513819 22.3576364, 114.2510877 22.3578481, 114.251062 22.3578869, 114.251055 22.3579539, 114.251055 22.3582152)",400
7915,5086971074,trunk,3.0,262.01,70,觀塘道 Kwun Tong Road,1,"[813904812, 249218288, 813904817, 813904818, 813904819, 813904820]",7602878770,"LINESTRING (114.209105 22.3314444, 114.2093274 22.3312689, 114.2093825 22.3312255, 114.2098847 22.3308293, 114.2100438 22.3306968, 114.2104769 22.3303292, 114.2106271 22.3301915, 114.2107079 22.3301173, 114.2109865 22.3298578)",1200
7916,5166642142,trunk,2.0,642.75,70,"['龍翔道 Lung Cheung Road', '觀塘道 Kwun Tong Road', '龍翔道天橋 Lung Cheung Road flyover']",1,"[618182470, 156581228, 135516495, 813904815, 831230260, 249893019]",5086971074,"LINESTRING (114.2073763 22.3363408, 114.2074148 22.3362481, 114.2075114 22.3360452, 114.2079322 22.3351346, 114.2081016 22.3347669, 114.2081878 22.334565, 114.2082058 22.3345102, 114.2082219 22.3344569, 114.2082297 22.3344154, 114.2082355 22.3343709, 114.2082393 22.3343326, 114.208242 22.3342957, 114.2082424 22.334248, 114.2082427 22.3341933, 114.2082397 22.3341535, 114.2082342 22.3341265, 114.2082231 22.3340883, 114.2082058 22.3340367, 114.2081809 22.3339755, 114.2081541 22.3339217, 114.2081208 22.3338571, 114.208074 22.3337757, 114.2080661 22.3337636, 114.2080527 22.3337461, 114.2079444 22.3336129, 114.2079098 22.3335698, 114.2078852 22.3335353, 114.2078467 22.3334793, 114.2078226 22.3334423, 114.2078024 22.3334111, 114.2077811 22.3333794, 114.2077611 22.333349, 114.2077506 22.3333318, 114.2077427 22.3333187, 114.2077334 22.3333015, 114.2077168 22.3332716, 114.2076977 22.3332329, 114.2076826 22.3332, 114.2076736 22.3331773, 114.2076679 22.3331639, 114.2076629 22.3331495, 114.2076579 22.3331333, 114.2076537 22.3331174, 114.2076485 22.3330978, 114.2076435 22.3330778, 114.20764 22.3330606, 114.207637 22.333043, 114.2076345 22.3330237, 114.2076329 22.3329907, 114.207633 22.3329685, 114.2076342 22.3329397, 114.2076361 22.3329177, 114.2076395 22.3328877, 114.2076422 22.3328586, 114.2076464 22.3328238, 114.2076495 22.3328043, 114.2076541 22.332785, 114.207659 22.3327633, 114.2076622 22.3327495, 114.2076659 22.3327364, 114.2076702 22.3327242, 114.2076738 22.3327151, 114.2076781 22.3327051, 114.207693 22.3326745, 114.2077195 22.3326243, 114.2077361 22.3325979, 114.2077544 22.3325718, 114.2077774 22.3325408, 114.2078024 22.3325084, 114.2078222 22.3324841, 114.2078575 22.3324446, 114.2078754 22.3324278, 114.2079371 22.3323719, 114.2079889 22.3323266, 114.2081398 22.3322031, 114.2087375 22.3317136, 114.2088116 22.3316543, 114.209105 22.3314444)",1200
7917,5087268426,primary,1.0,16.412,50,夏慤道 Harcourt Road,1,87148791,5087268428,"LINESTRING (114.169005 22.279358, 114.1689642 22.2794099, 114.1688968 22.2794653)",900
7918,5087333020,secondary,2.0,57.731,50,秀茂坪道 Sau Mau Ping Road,1,566514664,5253280605,"LINESTRING (114.2355855 22.3175306, 114.2354985 22.3175882, 114.2353228 22.3178767, 114.2352742 22.3179536)",700
7919,5253280604,secondary,2.0,56.184000000000005,50,秀茂坪道 Sau Mau Ping Road,1,795861422,5087333020,"LINESTRING (114.235367 22.3179902, 114.2355416 22.3176888, 114.2355855 22.3175306)",700
7920,5087333519,secondary,3.0,269.10900000000004,50,民祥街 Man Cheung Street,1,"[675837664, 495243265, 675837667, 673155983, 260953076, 673155995]",6329200291,"LINESTRING (114.1569273 22.2856265, 114.1569474 22.285628, 114.1571263 22.2856265, 114.157296 22.2856128, 114.1574141 22.2855951, 114.1574975 22.2855791, 114.1576685 22.2855273, 114.1577265 22.2855095, 114.157815 22.2854663, 114.1578487 22.2854473, 114.1579563 22.2853854, 114.1580348 22.2853402, 114.15807 22.2853207, 114.1590312 22.2847599, 114.1592555 22.2846307)",700
7921,5087350356,residential,1.0,8.732,50,寶豐路 Po Fung Road,1,522290994,5087350357,"LINESTRING (114.2545895 22.322459, 114.2545173 22.3224177)",400
7922,5087390197,residential,2.0,36.89,50,石角路 Shek Kok Road,1,522298433,5087390199,"LINESTRING (114.2734259 22.2956449, 114.2735123 22.295667, 114.2735996 22.2956857, 114.2736878 22.2957009, 114.2737765 22.2957127)",400
7923,5730104338,residential,2.0,154.226,30,石角路 Shek Kok Road,0,"[638644264, 638644266, 135187075]",5087390199,"LINESTRING (114.2738901 22.2969144, 114.2739581 22.2968066, 114.2740587 22.2966448, 114.2740951 22.2965651, 114.2741216 22.2964821, 114.2741377 22.2963969, 114.2741433 22.2963105, 114.2741359 22.2962243, 114.2741275 22.2961453, 114.274108 22.296068, 114.2740775 22.2959938, 114.2740368 22.2959239, 114.2739864 22.2958597, 114.2739273 22.2958021, 114.2738606 22.2957523, 114.2737765 22.2957127)",400
7924,5087413983,primary,2.0,29.917,50,薄扶林道 Pok Fu Lam Road,1,522301285,5087413985,"LINESTRING (114.130771 22.2776454, 114.130768 22.2775504, 114.1306707 22.2774015)",900
7925,5089293033,secondary,2.0,22.175,50,7A號迴旋處 Roundabout No.7A,1,26408742,5089293034,"LINESTRING (114.1406375 22.3284807, 114.1406147 22.3284249, 114.1405638 22.328379, 114.1404954 22.3283406)",700
7926,5090469981,secondary,3.0,273.8430000000001,50,皇后大道東 Queen's Road East,1,"[771208553, 88377347, 771208549, 522707207]",5090446026,"LINESTRING (114.1753313 22.2745503, 114.1753823 22.274605, 114.1754445 22.2746664, 114.1755619 22.2747441, 114.1757014 22.2748123, 114.1758254 22.2748626, 114.1759532 22.2748973, 114.1762467 22.27496, 114.1763646 22.2749874, 114.1765826 22.2750381, 114.1768432 22.2750988, 114.1768672 22.275104, 114.1772344 22.2751836, 114.1773341 22.2752023, 114.1774208 22.2752058, 114.1775702 22.2751927, 114.1776954 22.2751731, 114.1778277 22.2751368)",700
7927,5090469984,secondary,3.0,23.372,50,皇后大道東 Queen's Road East,1,522707211,5090469981,"LINESTRING (114.1751475 22.2744284, 114.1752536 22.2744866, 114.1753313 22.2745503)",700
7928,5098657623,secondary,2.0,9.793,50,博覽道東 Expo Drive East,1,578482614,5542724703,"LINESTRING (114.1741572 22.2836804, 114.1741444 22.2836689, 114.17413 22.2836607, 114.1741132 22.2836555, 114.1740932 22.2836542, 114.174071 22.2836584)",700
7929,5542724701,secondary,2.0,24.769000000000005,50,博覽道東 Expo Drive East,1,"[578482617, 578482611, 578482613]",5098657623,"LINESTRING (114.1740377 22.2837695, 114.1740504 22.2837811, 114.1740669 22.2837902, 114.1740843 22.283795, 114.1741022 22.2837959, 114.1741207 22.2837927, 114.1741366 22.2837862, 114.174151 22.283776, 114.1741629 22.2837623, 114.1741701 22.2837481, 114.1741739 22.2837316, 114.1741734 22.2837142, 114.174167 22.283695, 114.1741572 22.2836804)",700
7930,5098889345,trunk_link,1.0,150.338,50,龍翔道 Lung Cheung Road,1,37669695,7765497245,"LINESTRING (114.1892449 22.3431926, 114.1891794 22.3431695, 114.1891275 22.3431529, 114.1890807 22.3431336, 114.1890395 22.3431077, 114.1890007 22.3430798, 114.1889742 22.3430572, 114.1889607 22.3430401, 114.1889498 22.3430221, 114.1889345 22.3429926, 114.1889256 22.3429663, 114.188919 22.3429387, 114.1889154 22.3429127, 114.1889138 22.3428865, 114.188915 22.342863, 114.1889188 22.3428302, 114.1889254 22.3428029, 114.1889331 22.342779, 114.188947 22.3427515, 114.1889663 22.3427203, 114.1889859 22.3426959, 114.1890097 22.3426743, 114.1890601 22.3426366, 114.1891068 22.342607, 114.1891388 22.3425891, 114.1891872 22.3425664, 114.1894028 22.3424815, 114.189445 22.3424591, 114.1896029 22.3423447)",1200
7931,5098889345,secondary,2.0,11.884,50,馬仔坑道 Ma Chai Hang Road,1,832922300,7775576959,"LINESTRING (114.1892449 22.3431926, 114.1892249 22.3432001, 114.1892072 22.3432116, 114.1891912 22.3432283, 114.1891802 22.3432482, 114.1891797 22.3432501, 114.1891749 22.3432699)",700
7932,7775576973,secondary,2.0,1.368,50,馬仔坑道 Ma Chai Hang Road,1,832922298,5098889345,"LINESTRING (114.1892578 22.3431896, 114.1892449 22.3431926)",700
