from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
1490606918,5590306836,2400,29.8040,0.029804,0.15,4,0,0,F
5590306829,611075625,2400,29.9510,0.029951,0.15,4,0,0,F
1490606889,5590306823,2400,1364.2220,1.364222,0.15,4,0,0,F
1490606889,2552563493,2400,450.1310,0.450131,0.15,4,0,0,F
3990029409,5590306837,2400,17.5370,0.017537,0.15,4,0,0,F
3990029409,3990029407,2400,53.0780,0.053078,0.15,4,0,0,F
5590306836,5590306837,2400,40.2510,0.040251,0.15,4,0,0,F
1490606953,9256584593,2400,746.6420,0.746642,0.15,4,0,0,F
9256584593,9256584602,2400,64.3690,0.064369,0.15,4,0,0,F
9256584593,9256584597,2400,50.9540,0.050954,0.15,4,0,0,F
1490606963,1490606953,2400,225.9900,0.22599,0.15,4,0,0,F
1490606958,1490606997,2400,400.0830,0.400083,0.15,4,0,0,F
1490606958,1490606977,2400,205.0240,0.205024,0.15,4,0,0,F
1490606997,1490607117,2400,2282.7480,2.282748,0.15,4,0,0,F
1490606977,1490606997,2400,198.8500,0.19885,0.15,4,0,0,F
1490606989,1490606953,2400,445.8620,0.445862,0.15,4,0,0,F
1490606989,1490606963,2400,223.5230,0.223523,0.15,4,0,0,F
1490607117,611075639,2400,161.8950,0.161895,0.15,4,0,0,F
1490607117,1490607130,2400,86.1560,0.086156,0.15,4,0,0,F
1490607069,1490607071,2400,27.1900,0.02719,0.15,4,0,0,F
1490607071,1490606989,2400,1858.7940,1.858794,0.15,4,0,0,F
1490607079,1490607071,2400,29.7740,0.029774,0.15,4,0,0,F
1490607079,1490607069,2400,20.8100,0.02081,0.15,4,0,0,F
1490607130,611075639,2400,166.9330,0.166933,0.15,4,0,0,F
1490607173,2391815771,1800,178.3940,0.178394,0.15,4,0,0,A
2391815771,3808791647,1800,1774.8830,1.774883,0.15,4,0,0,A
1490607179,1490607079,2400,1160.1890,1.160189,0.15,4,0,0,F
1490607179,1490607173,2400,69.0490,0.069049,0.15,4,0,0,F
1490607277,3808791646,1800,637.7220,0.637722,0.15,4,0,0,A
