,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
141,2,6,1,1,31531.510000000006,35,5471775963,48.8207612,2.3947406,3,2.3947406,48.8207612,,,2700.0,POINT (2.3947406 48.8207612)
142,2,6,1,1,31531.510000000006,35,843998412,48.8183465,2.3951309,3,2.3951309,48.8183465,,,4200.0,POINT (2.3951309 48.8183465)
143,2,7,None,None,68467.604,36,4983221772,48.8145574,2.4044549,4,2.4044549,48.8145574,traffic_signals,,24000.0,POINT (2.4044549 48.8145574)
144,2,7,None,None,68467.604,36,300867685,48.8144083,2.4113475,3,2.4113475,48.8144083,,,4200.0,POINT (2.4113475 48.8144083)
145,2,7,None,None,68467.604,36,387939301,48.8153821,2.4204632,6,2.4204632,48.8153821,,,9900.0,POINT (2.4204632 48.8153821)
146,2,7,None,None,68467.604,36,4948470565,48.8175201,2.4025204,3,2.4025204,48.8175201,,,11500.0,POINT (2.4025204 48.8175201)
147,2,8,None,None,65825.244,37,25249315,48.8175161,2.439917,3,2.439917,48.8175161,,,22000.0,POINT (2.439917 48.8175161)
148,2,8,None,None,65825.244,37,335449859,48.8229325,2.4655975,3,2.4655975,48.8229325,,,6300.0,POINT (2.4655975 48.8229325)
149,2,8,None,None,65825.244,37,2670528793,48.8063255,2.4713521,3,2.4713521,48.8063255,,,4500.0,POINT (2.4713521 48.8063255)
150,2,8,None,None,65825.244,37,344298132,48.8201689,2.4673014,5,2.4673014,48.8201689,traffic_signals,,15300.0,POINT (2.4673014 48.8201689)
151,2,9,None,None,23619.56,38,245930986,48.8236498,2.4964479,4,2.4964479,48.8236498,traffic_signals,,25800.0,POINT (2.4964479 48.8236498)
152,2,9,None,None,23619.56,38,826500306,48.8246907,2.5000131,3,2.5000131,48.8246907,,,10800.0,POINT (2.5000131 48.8246907)
153,2,9,None,None,23619.56,38,294088890,48.8053392,2.4832585,3,2.4832585,48.8053392,,,4200.0,POINT (2.4832585 48.8053392)
154,2,9,None,None,23619.56,38,418350032,48.8169729,2.4982964,2,2.4982964,48.8169729,,,8100.0,POINT (2.4982964 48.8169729)
155,3,0,None,None,69806.839,39,430501402,48.8323145,2.1487235,3,2.1487235,48.8323145,,,16000.0,POINT (2.1487235 48.8323145)
156,3,0,None,None,69806.839,39,213649498,48.8328931,2.1533421,3,2.1533421,48.8328931,,,5600.0,POINT (2.1533421 48.8328931)
157,3,0,None,None,69806.839,39,241158765,48.8378776,2.1691813,3,2.1691813,48.8378776,,,4200.0,POINT (2.1691813 48.8378776)
158,3,0,None,None,69806.839,39,5099157124,48.8375766,2.1554895,3,2.1554895,48.8375766,,,6300.0,POINT (2.1554895 48.8375766)
159,3,1,None,None,17786.888000000003,40,756565041,48.8395734,2.2011673,3,2.2011673,48.8395734,motorway_junction,4,14000.0,POINT (2.2011673 48.8395734)
160,3,1,None,None,17786.888000000003,40,756565094,48.8392296,2.2053089,3,2.2053089,48.8392296,,,6000.0,POINT (2.2053089 48.8392296)
161,3,1,None,None,17786.888000000003,40,83051622,48.841575,2.199163,4,2.199163,48.841575,,,9200.0,POINT (2.199163 48.841575)
162,3,1,None,None,17786.888000000003,40,8249801425,48.8519617,2.2049588,2,2.2049588,48.8519617,,,5600.0,POINT (2.2049588 48.8519617)
163,3,2,0,0,35452.08199999999,41,25237380,48.8393381,2.2159863,3,2.2159863,48.8393381,,,20000.0,POINT (2.2159863 48.8393381)
164,3,2,0,0,35452.08199999999,41,213938830,48.8282377,2.2249473,3,2.2249473,48.8282377,,,5400.0,POINT (2.2249473 48.8282377)
165,3,2,0,0,35452.08199999999,41,237481677,48.8290261,2.228507,3,2.228507,48.8290261,,,7200.0,POINT (2.228507 48.8290261)
166,3,2,0,0,35452.08199999999,41,863094006,48.8396321,2.2307674,2,2.2307674,48.8396321,,,5600.0,POINT (2.2307674 48.8396321)
167,3,2,0,1,15566.265999999998,42,1677008980,48.8401255,2.2351988,2,2.2351988,48.8401255,,,10800.0,POINT (2.2351988 48.8401255)
168,3,2,0,1,15566.265999999998,42,433005887,48.8397555,2.2394292,2,2.2394292,48.8397555,,,10800.0,POINT (2.2394292 48.8397555)
