<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
21660969,367911,2100,687.818,0.8253816,0.15,4,0,0,A
367911,5095554624,2800,66.203,0.0794436,0.15,4,0,0,A
21660969,368318,2100,479.781,0.5757372,0.15,4,0,0,A
273415600,21660969,4200,253.385,0.304062,0.15,4,0,0,A
2698142490,21660969,2800,188.958,0.2267496,0.15,4,0,0,A
5095554624,5095554625,1400,68.445,0.082134,0.15,4,0,0,A
5095554624,5095554623,2800,13.806,0.0165672,0.15,4,0,0,A
367914,1369651822,1400,433.111,0.866222,0.15,4,0,0,A
27234356,367914,1400,53.554,0.0642648,0.15,4,0,0,A
1369651822,1987589081,1400,4.412,0.0052944,0.15,4,0,0,A
21292446,1369651822,1400,61.505,0.073806,0.15,4,0,0,A
367915,27234356,1400,229.101,0.2749212,0.15,4,0,0,A
21292446,27234356,1400,464.878,0.5578536,0.15,4,0,0,A
367917,367915,1400,738.662,0.8863944,0.15,4,0,0,A
644130,367915,1400,569.758,1.139516,0.15,4,0,0,A
260567154,367917,1400,27.453,0.0329436,0.15,4,0,0,A
367917,27234846,1800,304.305,0.365166,0.15,4,0,0,A
27323814,367917,1800,486.308,0.5835696,0.15,4,0,0,A
130057658,644130,2100,697.455,1.39491,0.15,4,0,0,A
7879515164,644130,1400,438.691,0.877382,0.15,4,0,0,A
260567154,27323836,1800,482.669,0.5792028,0.15,4,0,0,A
367926,260567154,1400,293.821,0.3525852,0.15,4,0,0,A
27234852,260567154,1800,298.239,0.3578868,0.15,4,0,0,A
27234852,27234846,1400,22.348,0.0268176,0.15,4,0,0,A
27234846,27234848,1400,55.531,0.0666372,0.15,4,0,0,A
27234846,27234851,2700,64.019,0.0768228,0.15,4,0,0,A
367926,27234852,1400,431.397,0.5176764,0.15,4,0,0,A
661214,367926,1400,169.424,0.2033088,0.15,4,0,0,A
367927,367926,700,112.459,0.1349508,0.15,4,0,0,A
27234851,27234852,1800,76.736,0.153472,0.15,4,0,0,A
27235142,661214,1400,106.354,0.1276248,0.15,4,0,0,A
241094539,661214,2800,284.63,0.341556,0.15,4,0,0,A
367927,27235142,1400,19.754,0.0237048,0.15,4,0,0,A
27235150,367927,1400,16.777,0.0201324,0.15,4,0,0,A
27235142,27235143,1400,22.465,0.026958,0.15,4,0,0,A
431154736,1835516169,1800,28.848,0.0346176,0.15,4,0,0,A
