,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
430,5,7,0,1,17220.321999999996,111,226296,51.473,-0.0153035,4,-0.0153035,51.473,traffic_signals,,12000.0,POINT (-0.0153035 51.473)
431,5,7,0,1,17220.321999999996,111,7686369411,51.4811404,-0.0081864,3,-0.0081864,51.4811404,,,5400.0,POINT (-0.0081864 51.4811404)
432,5,7,0,1,17220.321999999996,111,7686156407,51.4797653,-0.0229762,2,-0.0229762,51.4797653,,,7200.0,POINT (-0.0229762 51.4797653)
433,5,7,0,2,8313.449999999999,112,3692073,51.4729906,0.0105875,3,0.0105875,51.4729906,,,14400.0,POINT (0.0105875 51.4729906)
434,5,7,0,2,8313.449999999999,112,4763068669,51.4735431,0.0157074,4,0.0157074,51.4735431,,,9000.0,POINT (0.0157074 51.4735431)
435,5,7,0,2,8313.449999999999,112,3692282,51.4749532,0.0096422,2,0.0096422,51.4749532,,,4200.0,POINT (0.0096422 51.4749532)
436,5,7,0,2,8313.449999999999,112,4784944799,51.4723189,-0.0053449,3,-0.0053449,51.4723189,,,3100.0,POINT (-0.0053449 51.4723189)
437,5,7,1,0,18445.736999999997,113,4328306216,51.4839218,-0.0319961,3,-0.0319961,51.4839218,,,13600.0,POINT (-0.0319961 51.4839218)
438,5,7,1,0,18445.736999999997,113,27513213,51.4911944,-0.051967,3,-0.051967,51.4911944,,,5400.0,POINT (-0.051967 51.4911944)
439,5,7,1,0,18445.736999999997,113,4414000539,51.4932462,-0.0466357,3,-0.0466357,51.4932462,,,5600.0,POINT (-0.0466357 51.4932462)
440,5,7,1,0,18445.736999999997,113,3218116217,51.4917917,-0.0446913,3,-0.0446913,51.4917917,,,5000.0,POINT (-0.0446913 51.4917917)
441,5,7,1,2,12996.284,114,275784,51.4896057,0.0117836,3,0.0117836,51.4896057,motorway_junction,,10800.0,POINT (0.0117836 51.4896057)
442,5,7,1,2,12996.284,114,378244822,51.4920789,0.0091918,3,0.0091918,51.4920789,,,5100.0,POINT (0.0091918 51.4920789)
443,5,7,1,2,12996.284,114,219260,51.4935597,0.0065658,3,0.0065658,51.4935597,,,9600.0,POINT (0.0065658 51.4935597)
444,5,7,1,2,12996.284,114,5285854750,51.4862842,0.0072179,3,0.0072179,51.4862842,,,7200.0,POINT (0.0072179 51.4862842)
445,5,7,2,0,13632.378,115,6419904306,51.5108221,-0.0421425,3,-0.0421425,51.5108221,,,15600.0,POINT (-0.0421425 51.5108221)
446,5,7,2,0,13632.378,115,245023545,51.5095247,-0.0325641,3,-0.0325641,51.5095247,,,7200.0,POINT (-0.0325641 51.5095247)
447,5,7,2,0,13632.378,115,602531408,51.4970962,-0.0533167,2,-0.0533167,51.4970962,,,7200.0,POINT (-0.0533167 51.4970962)
448,5,7,2,0,13632.378,115,6997611413,51.49922,-0.0543986,3,-0.0543986,51.49922,,,6300.0,POINT (-0.0543986 51.49922)
449,5,7,2,1,15477.657999999994,116,18066117,51.5110494,-0.0160744,2,-0.0160744,51.5110494,,,14400.0,POINT (-0.0160744 51.5110494)
450,5,7,2,1,15477.657999999994,116,132384,51.5078151,-0.0087428,3,-0.0087428,51.5078151,,,7200.0,POINT (-0.0087428 51.5078151)
451,5,7,2,1,15477.657999999994,116,1881081584,51.5072855,-0.0119328,3,-0.0119328,51.5072855,,,8400.0,POINT (-0.0119328 51.5072855)
452,5,7,2,1,15477.657999999994,116,109536,51.5038114,-0.0256769,3,-0.0256769,51.5038114,,,6300.0,POINT (-0.0256769 51.5038114)
453,5,7,2,2,18343.092999999997,117,27603815,51.5092689,-0.0033463,3,-0.0033463,51.5092689,,,10800.0,POINT (-0.0033463 51.5092689)
454,5,7,2,2,18343.092999999997,117,253939434,51.5103858,0.0004503,3,0.0004503,51.5103858,,,7800.0,POINT (0.0004503 51.5103858)
455,5,7,2,2,18343.092999999997,117,11130385,51.5096652,-0.0068415,3,-0.0068415,51.5096652,,,9600.0,POINT (-0.0068415 51.5096652)
456,5,7,2,2,18343.092999999997,117,29076289,51.5084612,0.0143716,3,0.0143716,51.5084612,,,5400.0,POINT (0.0143716 51.5084612)
457,5,8,None,None,80478.73800000001,118,13922342,51.4710981,0.0550265,4,0.0550265,51.4710981,traffic_signals,,21600.0,POINT (0.0550265 51.4710981)
458,5,8,None,None,80478.73800000001,118,791439111,51.4749817,0.025443,3,0.025443,51.4749817,,,6300.0,POINT (0.025443 51.4749817)
459,5,8,None,None,80478.73800000001,118,27488835,51.4753804,0.029972,3,0.029972,51.4753804,,,10000.0,POINT (0.029972 51.4753804)
